txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local
2026-03-15,EG134531316,BNPL,GW-ATLAS,Failed,1,1799.99,EGP,0.0,1.03,-1.03
2025-12-11,SA972748866,CARD,GW-ORION,Success,967,124799.57,SAR,1977.08,1815.69,161.39
2025-07-14,EG403388419,LDEBIT,GW-NILE,Success,12,16395.95,EGP,207.19,87.48,119.71
2026-05-19,SA404185012,TOKEN,GW-NIMBUS,Success,4,1502.05,SAR,36.09,22.0,14.09
2025-11-24,SA779341840,CARD,GW-ATLAS,Refunded,13,2573.21,SAR,0.0,7.31,-7.31
2025-01-15,EG217500923,CARD,GW-ATLAS,Success,17,10036.29,EGP,299.69,207.98,91.71
2025-11-30,SA122822556,TOKEN,GW-ORION,Success,10,497.34,SAR,15.52,8.85,6.67
2025-06-14,AE761816465,CARD,GW-ORION,Failed,4,468.29,AED,0.0,0.18,-0.18
2025-03-25,SA972748866,CARD,GW-ORION,Success,864,115814.11,SAR,1825.72,1677.52,148.2
2025-09-10,SA887092113,LDEBIT,GW-NIMBUS,Success,4,335.06,SAR,4.64,2.18,2.46
2025-11-01,SA955449063,CARD,GW-ATLAS,Failed,2,106.8,SAR,0.0,0.15,-0.15
2024-09-12,SA147303844,TOKEN,GW-ORION,Refunded,1,140.5,SAR,0.0,0.56,-0.56
2025-07-21,SA676493356,CARD,GW-ATLAS,Voided,2,209.69,SAR,0.0,0.15,-0.15
2025-09-02,EG981274071,CARD,GW-ATLAS,Voided,5,2134.43,EGP,0.0,5.09,-5.09
2026-01-27,EG696983188,CARD,GW-ATLAS,Refunded,3,857.52,EGP,0.0,22.73,-22.73
2024-12-03,SA773581532,LDEBIT,GW-NIMBUS,Failed,1,736.99,SAR,0.0,0.06,-0.06
2025-08-11,EG987489356,CARD,GW-ATLAS,Success,2291,679263.76,EGP,26927.32,18288.92,8638.4
2025-05-24,SA779172798,TOKEN,GW-ORION,Refunded,2,357.08,SAR,0.0,1.12,-1.12
2025-08-21,EG697551722,LDEBIT,GW-NILE,Success,53,58044.53,EGP,613.87,326.83,287.04
2024-08-14,SA773581532,CARD,GW-ORION,Failed,3,2210.98,SAR,0.0,0.14,-0.14
2025-08-21,EG998632198,TOKEN,GW-NILE,Success,14,21594.99,EGP,542.18,308.8,233.38
2026-03-27,SA887395947,BANKTR,GW-NIMBUS,Refunded,1,4180.64,SAR,0.0,0.56,-0.56
2024-09-09,SA887395947,BANKTR,GW-NIMBUS,Success,38,116776.2,SAR,310.92,110.4,200.52
2026-06-01,EG799496821,TOKEN,GW-ATLAS,Refunded,4,4113.31,EGP,0.0,30.86,-30.86
2026-03-30,SA124881724,TOKEN,GW-ATLAS,Failed,1,116.57,SAR,0.0,0.08,-0.08
2024-12-10,EG219821138,LDEBIT,GW-NILE,Success,6,2144.85,EGP,37.83,18.98,18.85
2025-07-13,EG716286440,TOKEN,GW-ATLAS,Success,1,2946.07,EGP,72.75,48.26,24.49
2026-06-11,EG468167807,LDEBIT,GW-NILE,Captured,1,4707.15,EGP,35.95,20.86,15.09
2024-10-09,SA763491142,TOKEN,GW-ORION,Success,2,876.25,SAR,22.15,12.1,10.05
2024-07-28,SA124881724,CARD,GW-NIMBUS,Success,106,11960.62,SAR,240.68,187.31,53.37
2024-07-23,EG838350410,WALLET,GW-NILE,Failed,1,2394.6,EGP,0.0,0.38,-0.38
2026-01-24,OM688926128,TOKEN,GW-ATLAS,Failed,4,42.18,OMR,0.0,0.03,-0.03
2026-02-14,AE123781768,CARD,GW-ORION,Voided,7,348.55,AED,0.0,0.31,-0.31
2025-03-09,EG229215706,LDEBIT,GW-NILE,Success,1,269.6,EGP,5.9,2.82,3.08
2025-12-05,EG537339465,LDEBIT,GW-NILE,Refunded,4,1292.88,EGP,0.0,30.54,-30.54
2025-04-09,SA407055199,CARD,GW-ORION,Refunded,3,391.59,SAR,0.0,1.69,-1.69
2025-11-24,EG987146982,BANKTR,GW-NILE,Failed,5,3833.9,EGP,0.0,2.04,-2.04
2024-07-17,EG275709942,CARD,GW-NILE,Success,103,147013.01,EGP,2322.19,2048.73,273.46
2025-03-02,SA168621990,CARD,GW-NIMBUS,Failed,8,843.01,SAR,0.0,0.45,485.24
2025-10-16,SA710370541,LDEBIT,GW-NIMBUS,Failed,2,1255.07,SAR,0.0,0.11,-0.11
2025-01-14,SA256650029,CARD,GW-NIMBUS,Voided,1,125.8,SAR,0.0,0.06,-0.06
2024-10-13,EG420159724,LDEBIT,GW-NILE,Success,6,12608.75,EGP,165.5,61.27,104.23
2024-11-09,AE208762198,BNPL,GW-ATLAS,Failed,1,256.79,AED,0.0,0.07,-0.07
2026-02-13,SA936227927,BNPL,GW-ATLAS,Failed,2,1496.05,SAR,0.0,0.15,-0.15
2026-04-12,AE755836575,TOKEN,GW-ORION,Success,1,237.19,AED,5.78,3.37,2.41
2026-03-05,EG908795816,BANKTR,GW-NILE,Success,3,204677.53,EGP,468.22,142.1,326.12
2025-05-16,SA556781756,BNPL,GW-ATLAS,Failed,6,310.5,SAR,0.0,0.45,-0.45
2026-05-01,OM371938797,LDEBIT,GW-NIMBUS,Voided,2,15.39,OMR,0.0,0.01,-0.01
2025-12-16,EG221032323,CARD,GW-NILE,Success,17,23449.45,EGP,637.36,330.77,306.59
2026-04-06,SA865588306,CARD,GW-NIMBUS,Refunded,2,232.52,SAR,0.0,1.12,-1.12
2025-07-30,EG877654092,TOKEN,GW-NILE,Failed,6,5486.93,EGP,0.0,2.41,-2.41
2026-04-22,AE889475271,LDEBIT,GW-NIMBUS,Success,13,556.2,AED,8.95,4.65,4.3
2026-02-28,SA972748866,CARD,GW-ORION,Success,954,125655.79,SAR,1985.35,1823.77,161.58
2026-05-07,SA589749602,LDEBIT,GW-NIMBUS,Refunded,2,505.44,SAR,0.0,1.12,-1.12
2024-08-17,EG920470377,CARD,GW-NILE,Success,11,14393.67,EGP,371.24,203.12,168.12
,EG911025364,BNPL,GW-NILE,Failed,3,627.85,EGP,0.0,1.16,-1.16
2024-07-17,AE918231431,CARD,GW-ORION,Success,2,1993.74,AED,46.33,26.0,20.33
2025-11-21,EG697551722,CARD,GW-ATLAS,Refunded,25,32307.07,EGP,0.0,191.14,-191.14
2026-01-03,AE621587952,BNPL,GW-ATLAS,Success,1,530.02,AED,25.94,18.39,7.55
2024-07-01,EG134531316,WALLET,GW-NILE,Failed,3,5033.23,EGP,0.0,1.15,-1.15
2024-09-02,SA588810791,LDEBIT,GW-NIMBUS,Voided,1,126.13,SAR,0.0,0.06,-0.06
2024-09-25,SA592705693,CARD,GW-ORION,Refunded,1,824.86,SAR,0.0,0.56,-0.56
2026-04-12,EG611254298,CARD,GW-ATLAS,Voided,1,380.39,EGP,0.0,1.03,-1.03
2026-03-09,EG697551722,CARD,GW-ATLAS,Voided,2,2378.21,EGP,0.0,2.06,-2.06
2025-03-05,AE123781768,TOKEN,GW-ORION,Failed,11,547.72,AED,0.0,0.48,-0.48
2025-06-06,AE208762198,TOKEN,GW-ORION,Success,9,2235.55,AED,51.97,31.7,20.27
2025-10-16,AE998528073,CARD,GW-ORION,Success,8,1523.37,AED,39.29,21.28,18.01
2024-09-08,SA986462340,TOKEN,GW-ORION,Voided,1,41.25,SAR,0.0,0.04,-0.04
2024-09-14,EG799575469,WALLET,GW-NILE,CAPTURED,19,5764.6,EGP,158.12,78.77,79.35
2025-04-26,SA407055199,TOKEN,GW-NIMBUS,Success,26,2698.44,SAR,72.14,44.12,28.02
2025-09-17,AE932795909,TOKEN,GW-ORION,REFUND,2,420.29,AED,0.0,1.1,-1.1
2024-10-20,EG509980512,LDEBIT,GW-NILE,Failed,1,331.63,EGP,0.0,0.39,-0.39
2026-04-05,SA852543984,CARD,GW-NIMBUS,Voided,2,475.09,SAR,0.0,0.11,-0.11
2025-03-23,SA332563719,LDEBIT,GW-NIMBUS,SETTLED,5,170.63,SAR,2.77,1.61,1.16
2026-03-26,SA819868069,LDEBIT,GW-NIMBUS,Success,246,33604.23,SAR,346.4,192.73,153.67
2024-12-15,EG952454778,WALLET,GW-NILE,Success,16,4123.97,EGP,117.37,60.86,56.51
2025-12-12,EG245991238,BNPL,GW-ATLAS,Success,9,2496.21,EGP,113.15,95.43,17.72
2025-12-27,AE123781768,LDEBIT,GW-NIMBUS,SUCCESS,122,5836.5,AED,49.22,46.43,2.79
2025-01-04,EG511253320,WALLET,GW-NILE,APPROVED,13,4514.78,EGP,123.38,58.87,64.51
2025-07-03,EG806758000,LDEBIT,GW-NILE,Failed,1,998.48,EGP,0.0,0.4,-0.4
2026-01-02,AE878919871,CARD,GW-ORION,Refunded,11,2319.26,AED,0.0,6.06,-6.06
2025-09-18,AE779021046,TOKEN,GW-ORION,Success,4,6563.85,AED,161.1,88.17,72.93
2026-05-22,EG304469248,LDEBIT,GW-NILE,Success,1,1754.99,EGP,22.09,8.91,13.18
2026-05-16,SA502327003,LDEBIT,GW-NIMBUS,SUCCESS,1,119.43,SAR,1.62,0.71,0.91
2025-10-30,EG820064163,LDEBIT,GW-NILE,Voided,1,928.79,EGP,0.0,0.4,-0.4
2024-10-09,SA925677957,TOKEN,GW-NIMBUS,Voided,1,646.32,SAR,0.0,0.06,-0.06
2026-06-09,AE732739303,TOKEN,GW-NIMBUS,Captured,5,1035.3,AED,24.96,15.69,9.27
2026-02-10,SA716580826,CARD,GW-ATLAS,Success,53,2151.63,SAR,74.44,46.08,28.36
2025-10-06,EG550259154,TOKEN,GW-NILE,Success,7,2282.96,EGP,86.59,47.44,39.15
2026-02-17,SA211354199,CARD,GW-ORION,Success,6,1083.44,SAR,22.86,15.23,7.63
2025-05-01,SA159383546,CARD,GW-NIMBUS,Failed,4,113.41,SAR,0.0,0.22,-0.22
2024-09-30,SA466668047,CARD,GW-ORION,Voided,2,87.91,SAR,0.0,0.09,-0.09
2026-03-18,SA473783633,CARD,GW-ORION,Failed,1,785.64,SAR,0.0,0.04,-0.04
2026-02-23,AE208762198,TOKEN,GW-ORION,Failed,1,256.79,AED,0.0,0.04,-0.04
2026-03-21,EG474518016,TOKEN,GW-ATLAS,Refunded,1,1560.85,EGP,0.0,7.74,-7.74
2024-07-11,SA912413819,CARD,GW-ORION,Success,446,14887.84,SAR,481.68,290.38,191.3
2024-07-29,EG123423908,LDEBIT,GW-NILE,Success,2,4651.32,EGP,58.31,22.2,36.11
2025-08-06,OM267217098,CARD,GW-ATLAS,Success,523,7631.35,OMR,116.43,126.15,-9.72
2026-03-27,EG373280861,LDEBIT,GW-NILE,Success,4,2151.05,EGP,34.07,15.93,18.14
2025-08-10,EG432619696,CARD,GW-ATLAS,Failed,11,2418.93,EGP,0.0,10.88,-10.88
2025-01-30,EG643904514,WALLET,GW-NILE,Failed,2,807.57,EGP,0.0,0.78,-0.78
2026-05-27,AE671906697,CARD,GW-ORION,Failed,166,10535.85,AED,0.0,7.32,-7.32
2026-06-05,OM434589390,TOKEN,GW-ATLAS,Success,23,345.3,OMR,8.76,5.88,2.88
2025-12-01,EG707591429,LDEBIT,GW-NILE,Failed,1,723.6,EGP,0.0,0.41,-0.41
2026-03-30,EG237932689,LDEBIT,GW-NILE,Declined,1,436.2,EGP,0.0,0.41,-0.41
2025-04-24,SA251636450,CARD,GW-NIMBUS,APPROVED,31,1714.19,SAR,52.64,30.7,21.94
2026-01-07,EG537155658,LDEBIT,GW-NILE,Success,210,49108.83,EGP,1127.99,570.19,557.8
2026-04-19,AE827819347,BNPL,GW-ATLAS,Failed,8,500.53,AED,0.0,0.59,-0.59
2025-07-03,EG474518016,BNPL,GW-ATLAS,Failed,6,8412.71,EGP,0.0,6.02,-6.02
2024-11-12,EG110254241,TOKEN,GW-NILE,Success,1,444.38,EGP,15.5,8.19,7.31
2026-06-27,EG474518016,BNPL,GW-ATLAS,Success,14,17323.44,EGP,758.77,613.1,145.67
2026-03-10,EG166655022,CARD,GW-NILE,Refunded,6,10145.52,EGP,0.0,46.43,-46.43
2025-06-21,SA781674979,CARD,GW-NIMBUS,Voided,2,93.8,SAR,0.0,0.11,-0.11
2025-06-26,EG686030808,WALLET,GW-NILE,Failed,40,32723.27,EGP,0.0,15.96,-15.96
2026-05-30,EG379278678,TOKEN,GW-NILE,Success,1,1329.11,EGP,35.01,19.48,15.53
2025-03-03,EG537155658,WALLET,GW-NILE,Failed,8,1779.21,EGP,0.0,3.16,-3.16
2026-06-14,AE808885338,CARD,GW-ORION,Success,2,498.35,AED,12.93,6.83,6.1
2026-03-30,EG647781107,LDEBIT,GW-NILE,Success,16,10659.24,EGP,165.48,72.06,93.42
2026-06-02,EG191960141,CARD,GW-ATLAS,Failed,2,3168.5,EGP,0.0,2.06,-2.06
2025-07-28,EG987146982,CARD,GW-ATLAS,SUCCESS,111,82979.81,EGP,1660.38,1622.09,38.29
2025-03-26,EG988355477,CARD,GW-ATLAS,Success,5,12516.97,EGP,325.09,200.77,124.32
2024-10-06,AE584770998,LDEBIT,GW-NIMBUS,Voided,1,96.02,AED,0.0,0.06,-0.06
2025-12-20,AE426640224,TOKEN,GW-ORION,Success,14,1002.82,AED,27.84,16.4,11.44
2025-12-16,SA977935480,CARD,GW-ORION,Failed,4,413.58,SAR,0.0,0.18,-0.18
2025-06-28,SA466668047,TOKEN,GW-ORION,Failed,6,263.72,SAR,0.0,0.27,-0.27
2025-07-03,EG877654092,LDEBIT,GW-NILE,Refunded,5,3891.74,EGP,0.0,37.64,-37.64
2026-05-19,SA999694215,LDEBIT,GW-NIMBUS,Success,21,4086.92,SAR,50.72,21.93,28.79
2025-05-04,EG284431976,LDEBIT,GW-NILE,Success,6,5610.71,EGP,76.16,33.18,42.98
2025-10-17,EG336915801,CARD,GW-ATLAS,Failed,4,1205.54,EGP,0.0,4.03,-4.03
2025-04-09,AE195154121,CARD,GW-ORION,Voided,3,607.71,AED,0.0,0.13,-0.13
2026-01-01,EG379278678,CARD,GW-NILE,Success,1,2783.57,EGP,66.21,36.5,29.71
2025-12-01,AE727701879,CARD,GW-NIMBUS,Success,55,6893.78,AED,194.17,106.2,87.97
2024-07-26,AE861319254,TOKEN,GW-ATLAS,Failed,1,207.73,AED,0.0,0.07,-0.07
2026-03-27,EG647433267,CARD,GW-NILE,Failed,8,3917.23,EGP,0.0,3.3,-3.3
2025-06-11,AE676714739,CARD,GW-NIMBUS,Success,44,2682.61,AED,86.04,46.72,39.32
2025-06-23,OM214883127,CARD,GW-ATLAS,Failed,2,9.23,OMR,0.0,0.02,-0.02
2025-04-01,AE345303542,CARD,GW-ATLAS,Success,29,1475.79,AED,47.38,29.4,17.98
2025-09-25,SA819868069,CARD,GW-NIMBUS,Success,586,77739.86,SAR,1639.94,1192.33,447.61
2025-11-08,SA256650029,TOKEN,GW-NIMBUS,Success,89,11754.88,SAR,297.86,186.26,111.6
2025-07-04,AE307567415,TOKEN,GW-ORION,Refunded,13,1905.38,AED,0.0,7.16,-7.16
2026-01-06,AE987618927,TOKEN,GW-NIMBUS,Failed,2,82.91,AED,0.0,0.11,-0.11
2026-03-23,OM780225802,CARD,GW-NIMBUS,Voided,2,9.92,OMR,0.0,0.01,-0.01
2025-12-20,SA462175242,LDEBIT,GW-NIMBUS,Success,6,653.08,SAR,8.72,3.95,4.77
2026-01-20,SA466668047,CARD,GW-ORION,Refunded,2,102.14,SAR,0.0,1.12,-1.12
2024-09-05,AE239330460,TOKEN,GW-ORION,Success,4,312.27,AED,9.49,5.03,4.46
2026-03-29,AE782539735,TOKEN,GW-ORION,Refunded,1,40.95,AED,0.0,0.55,-0.55
31/02/2025,AE671906697,TOKEN,GW-ORION,REVERSED,14,888.57,AED,0.0,0.62,-0.62
2026-03-22,SA382289892,CARD,GW-ORION,Refunded,5,889.87,SAR,0.0,2.81,-2.81
2024-09-03,EG554455116,CARD,GW-NILE,Success,5,37676.59,EGP,885.78,470.55,415.23
2024-10-04,AE520409719,CARD,GW-NIMBUS,Success,29,7615.53,AED,173.85,109.73,64.12
2025-03-24,SA588810791,LDEBIT,GW-NIMBUS,Success,150,18179.3,SAR,148.94,107.12,41.82
2024-09-25,EG482640702,BNPL,GW-NILE,Refunded,2,3505.27,EGP,0.0,14.47,-14.47
2025-11-07,EG275709942,CARD,GW-NILE,Voided,3,4684.27,EGP,0.0,1.22,-1.22
2026-01-25,SA582972742,LDEBIT,GW-NIMBUS,Voided,1,202.14,SAR,0.0,0.06,-0.06
2026-02-26,SA158425015,CARD,GW-NIMBUS,Voided,2,79.98,SAR,0.0,0.11,-0.11
2025-09-11,SA358724361,CARD,GW-ORION,Failed,2,85.39,SAR,0.0,0.09,-0.09
2026-01-02,AE274153176,CARD,GW-ATLAS,Refunded,1,1400.77,AED,0.0,0.55,-0.55
2025-09-21,EG511253320,LDEBIT,GW-NILE,DECLINED,3,1002.62,EGP,0.0,1.22,-1.22
2024-12-21,SA307616362,LDEBIT,GW-NIMBUS,Refunded,1,69.63,SAR,0.0,0.56,-0.56
2025-08-15,SA391124455,CARD,GW-ATLAS,Failed,2,258.66,SAR,0.0,0.15,-0.15
2025-06-17,EG686030808,CARD,GW-NILE,Refunded,61,59682.3,EGP,0.0,456.37,-456.37
2025-07-09,AE642488904,CARD,GW-ATLAS,Voided,1,1379.75,AED,0.0,0.07,-0.07
2026-05-25,AE520556972,LDEBIT,GW-NIMBUS,Voided,3,415.19,AED,0.0,0.17,-0.17
2024-10-28,EG386547356,CARD,GW-NILE,Success,1,68296.68,EGP,1090.0,832.38,257.62
2026-01-31,SA159383546,TOKEN,GW-NIMBUS,VOID,1,28.35,SAR,0.0,0.06,-0.06
2024-08-24,AE301462734,CARD,GW-ORION,Failed,5,216.83,AED,0.0,0.22,-0.22
2026-03-08,EG624580946,CARD,GW-NILE,Failed,65,14306.33,EGP,0.0,26.83,-26.83
2024-08-16,EG877654092,WALLET,GW-NILE,Success,150,133249.37,EGP,1849.92,1333.64,516.28
2025-04-23,SA887395947,CARD,GW-ORION,Success,11,35910.52,SAR,582.48,462.83,119.65
2026-04-12,SA886598559,CARD,GW-NIMBUS,Success,46,7664.14,SAR,188.7,114.68,74.02
2024-12-10,OM501692260,CARD,GW-NIMBUS,Success,2,100.0,OMR,2.25,1.4,0.85
2025-06-11,SA597658531,TOKEN,GW-ATLAS,Voided,3,464.41,SAR,0.0,0.22,-0.22
2025-05-04,SA640104269,BNPL,GW-ATLAS,Success,1,2929.69,SAR,95.19,101.33,-6.14
2024-11-17,EG981274071,LDEBIT,GW-NILE,Failed,4,1635.99,EGP,0.0,1.56,-1.56
2025-09-28,EG486344028,WALLET,GW-NILE,Voided,1,334.72,EGP,0.0,0.41,-0.41
2025-07-15,OM761036673,TOKEN,GW-ATLAS,Failed,7,27.22,OMR,0.0,0.05,-0.05
2026-04-19,SA435110503,BANKTR,GW-NIMBUS,Voided,4,1462.8,SAR,0.0,0.22,-0.22
2025-05-22,AE389283318,CARD,GW-ORION,Success,946,90097.11,AED,1844.86,1361.76,483.1
2025-03-24,EG903275069,WALLET,GW-NILE,VOIDED,2,1014.43,EGP,0.0,0.79,-0.79
2025-05-26,SA211354199,BNPL,GW-ATLAS,Success,4,803.87,SAR,30.58,28.08,2.5
2026-02-18,OM141192539,CARD,GW-ATLAS,REFUNDED,18,378.36,OMR,0.0,1.04,-1.04
2024-12-14,EG280455389,CARD,GW-NILE,Success,4,5412.62,EGP,137.06,76.16,60.9
2025-05-29,EG680139391,WALLET,GW-NILE,Failed,11,4472.98,EGP,0.0,4.38,-4.38
2026-06-12,SA711015471,CARD,GW-ORION,Success,30,1272.38,SAR,40.95,23.01,17.94
2025-12-24,EG150005962,CARD,GW-NILE,Failed,3,1586.29,EGP,0.0,1.22,-1.22
2025-05-20,SA859807984,CARD,GW-NIMBUS,Success,8,12277.12,SAR,281.94,167.69,114.25
2026-01-18,OM334471218,TOKEN,GW-ATLAS,Success,9,188.25,OMR,4.6,3.1,1.5
2025-08-25,SA479684490,CARD,GW-ORION,Failed,7,322.88,SAR,0.0,0.32,-0.32
2025-08-06,SA987666099,BANKTR,GW-NIMBUS,Refunded,9,536.01,SAR,0.0,5.06,-5.06
2026-05-13,SA597658531,LDEBIT,GW-NIMBUS,Refunded,7,778.83,SAR,0.0,3.94,-3.94
2025-11-10,SA734980407,CARD,GW-ATLAS,Voided,8,479.76,SAR,0.0,0.6,-0.6
2026-05-21,SA779172798,CARD,GW-ATLAS,Failed,2,288.15,SAR,0.0,0.15,-0.15
2025-05-27,AE229934676,BANKTR,GW-NIMBUS,Failed,12,1424.69,AED,0.0,0.66,-0.66
2026-03-11,EG276584921,WALLET,GW-NILE,Failed,2,2979.26,EGP,0.0,0.83,-0.83
2025-12-30,SA620446884,TOKEN,GW-ATLAS,Success,5,624.62,SAR,16.23,10.83,5.4
2024-09-16,EG867607945,WALLET,GW-NILE,Failed,1,1265.85,EGP,0.0,0.39,-0.39
2025-09-24,EG280455389,TOKEN,GW-ATLAS,Success,2,4616.36,EGP,112.58,77.34,35.24
2026-05-19,EG987146982,CARD,GW-ATLAS,Voided,1,775.55,EGP,0.0,1.03,-1.03
2026-01-03,SA122822556,LDEBIT,GW-NIMBUS,Failed,2,105.77,SAR,0.0,0.11,-0.11
2025-10-28,EG799496821,CARD,GW-NILE,Failed,30,25873.92,EGP,0.0,12.08,-12.08
2025-09-12,OM978131111,LDEBIT,GW-NIMBUS,Success,5,71.09,OMR,0.95,0.41,0.54
2026-02-22,EG580628831,WALLET,GW-NILE,Success,2,1672.95,EGP,38.61,17.14,21.47
2025-05-01,EG955763785,CARD,GW-NILE,Voided,1,813.31,EGP,0.0,0.4,-0.4
2026-04-09,SA623969133,TOKEN,GW-NIMBUS,Success,2,490.72,SAR,12.5,7.36,5.14
2025-12-12,EG271950140,WALLET,GW-NILE,Refunded,1,511.83,EGP,0.0,7.64,-7.64
2025-11-13,AE174460555,CARD,GW-NIMBUS,Success,7,1062.3,AED,27.98,16.01,11.97
2025-05-30,AE588030458,TOKEN,GW-ATLAS,Success,8,1016.01,AED,27.38,17.54,9.84
2025-11-09,SA772263667,LDEBIT,GW-NIMBUS,Failed,1,46.93,SAR,0.0,0.06,-0.06
2026-02-06,EG783358166,CARD,GW-ATLAS,Failed,13,3797.28,EGP,0.0,13.34,-13.34
2025-07-28,AE853501645,TOKEN,GW-NIMBUS,Failed,3,184.87,AED,0.0,0.17,-0.17
2025-07-13,SA124881724,LDEBIT,GW-NIMBUS,Failed,5,582.86,SAR,0.0,0.28,-0.28
2024-09-02,AE123781768,CARD,GW-ORION,DECLINED,44,2190.87,AED,0.0,1.94,-1.94
2025-01-29,EG629727686,WALLET,GW-NILE,Success,9,3075.07,EGP,79.53,40.34,39.19
2026-04-18,SA891035844,CARD,GW-ATLAS,Failed,11,1936.18,SAR,0.0,0.82,-0.82
2025-10-30,SA734980407,BNPL,GW-ATLAS,Success,112,6883.15,SAR,179.93,246.28,-66.35
2025-01-25,EG724883181,WALLET,GW-NILE,Success,18,6274.23,EGP,155.91,81.7,74.21
2025-12-28,EG509980512,BNPL,GW-ATLAS,Success,6,1880.39,EGP,89.17,71.09,18.08
2025-03-23,EG877654092,CARD,GW-NILE,REFUNDED,6,8447.86,EGP,0.0,44.46,-44.46
2025-09-07,SA487858809,TOKEN,GW-ORION,Success,8,426.7,SAR,12.9,7.46,5.44
2026-05-25,SA165160063,LDEBIT,GW-NIMBUS,Success,11,2589.08,SAR,32.71,13.51,19.2
2025-08-16,AE360087333,TOKEN,GW-ORION,SUCCESS,13,584.12,AED,18.29,10.61,7.68
2025-09-07,SA845331728,CARD,GW-NIMBUS,Failed,1,1078.87,SAR,0.0,0.06,-0.06
2025-01-14,EG235283002,BANKTR,GW-NILE,Voided,1,2619.71,EGP,0.0,0.39,-0.39
2026-04-05,OM761036673,CARD,GW-NIMBUS,Voided,4,15.55,OMR,0.0,0.02,-0.02
2025-06-12,AE782539735,CARD,GW-NIMBUS,Failed,17,711.87,AED,0.0,0.94,-0.94
2026-01-20,EG181564804,CARD,GW-ATLAS,Voided,194,96061.0,EGP,0.0,196.01,-196.01
2026-01-02,EG680139391,TOKEN,GW-ATLAS,Voided,2,824.75,EGP,0.0,2.02,-2.02
2025-08-22,EG873952802,LDEBIT,GW-NILE,SETTLED,48,64055.44,EGP,561.4,342.52,218.88
2024-12-11,SA900572493,TOKEN,GW-ORION,Refunded,1,397.42,SAR,0.0,0.56,-0.56
2026-04-10,AE642488904,CARD,GW-ATLAS,Failed,7,9658.27,AED,0.0,0.51,-0.51
2026-03-12,SA211354199,LDEBIT,GW-NIMBUS,SUCCESS,5,865.73,SAR,8.99,4.74,4.25
2025-12-22,EG707591429,LDEBIT,GW-NILE,Failed,1,723.6,EGP,0.0,0.41,-0.41
2026-02-01,EG926950694,WALLET,GW-NILE,Success,100,127039.79,EGP,1561.81,1208.59,353.22
2025-07-14,EG235283002,CARD,GW-NILE,Success,113,307964.83,EGP,5161.2,4042.35,1118.85
2025-10-26,EG308894080,LDEBIT,GW-NILE,Success,1,5148.04,EGP,67.02,22.61,44.41
2026-05-27,EG275709942,CARD,GW-NILE,Voided,1,1579.29,EGP,0.0,0.41,-0.41
2026-03-07,EG903275069,LDEBIT,GW-NILE,Success,61,33328.83,EGP,520.98,245.13,275.85
2025-01-06,OM667112904,LDEBIT,GW-NIMBUS,Success,29,88.3,OMR,1.63,0.9,0.73
2024-07-31,SA534917472,CARD,GW-ORION,Approved,9,360.54,SAR,11.83,6.63,5.2
2025-01-11,SA847687864,LDEBIT,GW-NIMBUS,Success,13,1621.4,SAR,21.81,9.49,12.32
2025-08-15,AE241754747,CARD,GW-NIMBUS,Success,38,1731.69,AED,56.84,32.45,24.39
2026-03-26,SA966321681,CARD,GW-NIMBUS,Failed,5,722.67,SAR,0.0,0.28,-0.28
2024-09-04,AE738504243,TOKEN,GW-NIMBUS,Voided,1,252.06,AED,0.0,0.06,-0.06
2026-01-26,EG538857731,CARD,GW-NILE,Success,21,36438.91,EGP,894.26,498.96,395.3
2025-05-18,SA734980407,LDEBIT,GW-NIMBUS,Refunded,1,49.94,SAR,0.0,0.56,-0.56
2026-04-11,SA307616362,LDEBIT,GW-NIMBUS,Success,111,5528.04,SAR,79.96,43.61,36.35
2025-10-09,EG134531316,WALLET,GW-NILE,Success,4,7379.04,EGP,148.06,66.82,81.24
2026-02-23,SA977935480,CARD,GW-ORION,Success,80,8420.97,SAR,237.31,125.81,111.5
2025-10-02,OM526413827,LDEBIT,GW-NIMBUS,Success,6,52.51,OMR,0.7,0.34,0.36
2025-09-13,EG573406141,CARD,GW-NILE,Success,5,4436.9,EGP,136.15,67.41,68.74
2025-04-05,AE713987880,LDEBIT,GW-NIMBUS,Success,3,390.65,AED,5.24,2.25,2.99
2026-04-03,SA320986752,LDEBIT,GW-NIMBUS,Failed,2,1722.1,SAR,0.0,0.11,-0.11
2025-12-13,EG237932689,BNPL,GW-NILE,Failed,1,430.36,EGP,0.0,0.41,-0.41
2025-06-10,EG786386215,CARD,GW-ATLAS,Success,2,3733.66,EGP,104.3,61.82,42.48
2024-08-09,SA891035844,CARD,GW-ATLAS,Failed,14,2464.23,SAR,0.0,1.05,-1.05
2025-10-31,OM377293460,TOKEN,GW-NIMBUS,Success,5,89.84,OMR,2.21,1.38,0.83
2024-09-18,EG486344028,CARD,GW-ATLAS,Refunded,2,648.88,EGP,0.0,14.47,-14.47
2024-11-16,AE713987880,CARD,GW-ORION,Failed,2,286.74,AED,0.0,0.09,-0.09
2026-06-08,OM978131111,TOKEN,GW-NIMBUS,Success,2,13.72,OMR,0.42,0.24,0.18
2025-10-05,EG934454177,CARD,GW-ATLAS,Refunded,15,12457.68,EGP,0.0,113.28,-113.28
2026-01-07,SA837285263,CARD,GW-NIMBUS,Failed,1,326.78,SAR,0.0,0.06,-0.06
