txn_date,mid,payment_method,gateway,status,txn_count,amount_local,currency,revenue_local,cost_local,gp_local,status_std,dq_failed_rules
,EG762971123,WALLET,GW-NILE,Success,1,2012.53,EGP,40.19,18.11,22.08,Success,DQ-T02
2025-10-13,SA647753119,CARD,GW-NIMBUS,PENDING_REVIEW,1,108.68,SAR,0.0,0.06,-0.06,,DQ-T05
2026-02-04,SA251636450,TOKEN,GW-ORION,Success,13,-860.19,SAR,-25.87,-14.34,-11.53,Success,DQ-T07
2026-03-02,SA256650029,CARD,GW-NIMBUS,Success,0,22347.84,SAR,559.0,345.33,213.67,Success,DQ-T08
,SA382289892,LDEBIT,GW-NIMBUS,Failed,2,415.89,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2024-11-08,EG728979434,LDEBIT,GW-NILE,PENDING_REVIEW,2,5301.49,EGP,65.72,24.89,40.83,,DQ-T05
2026-06-23,SA196173797,TOKEN,GW-ORION,UNKNOWN,7,566.35,SAR,15.43,9.09,6.34,,DQ-T05
2026-03-12,EG123423908,CARD,GW-NILE,Success,7,-19095.2,EGP,-484.94,-251.15,-233.79,Success,DQ-T07
,EG249264164,CARD,GW-ATLAS,Success,12,10101.99,EGP,295.36,189.99,105.37,Success,DQ-T02
,EG744158614,TOKEN,GW-ATLAS,Failed,1,1485.55,EGP,0.0,0.99,-0.99,Failed,DQ-T02
,EG486344028,LDEBIT,GW-NILE,Voided,1,337.17,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2025-10-29,XX557724980,TOKEN,GW-NILE,Success,20,21133.58,EGP,570.91,319.65,251.26,Success,DQ-T04
2025-03-02,SA954952952,LDEBIT,GW-NIMBUS,Success,214,-9711.04,SAR,-146.36,-79.81,-66.55,Success,DQ-T07
2026-05-13,EG792191738,LDEBIT,GW-NILE,Success,0,22924.31,EGP,345.16,145.17,199.99,Success,DQ-T08
2025-01-07,OM761371745,CARD,GW-ATLAS,CHARGEBACK?,1,164.14,OMR,0.0,0.01,-0.01,,DQ-T05
2025-09-05,XX141110162,CARD,GW-ATLAS,Voided,1,1309.97,EGP,0.0,1.02,-1.02,Voided,DQ-T04
2025-10-02,OM236113503,CARD,GW-NIMBUS,UNKNOWN,1,27.25,OMR,0.0,0.01,-0.01,,DQ-T05
,SA912413819,CARD,GW-ORION,Success,375,12665.88,SAR,408.13,246.05,162.08,Success,DQ-T02
,EG998632198,BNPL,GW-NILE,Success,12,20177.08,EGP,864.59,585.78,278.81,Success,DQ-T02
,EG191889591,TOKEN,GW-NILE,Success,5,5948.03,EGP,162.41,87.73,74.68,Success,DQ-T02
,AE671906697,CARD,GW-ORION,Success,2243,142795.61,AED,2619.36,2320.77,298.59,Success,DQ-T02
2025-09-02,SA624172387,LDEBIT,GW-NIMBUS,Success,11,-383.35,SAR,-6.52,-3.58,-2.94,Success,DQ-T07
2026-01-10,XX395541924,BNPL,GW-ATLAS,Voided,4,239.88,SAR,0.0,0.3,-0.3,Voided,DQ-T04
2025-03-22,SA912413819,TOKEN,GW-ATLAS,Success,147,-4888.08,SAR,-160.66,-114.7,-45.96,Success,DQ-T07
,OM730950792,CARD,GW-NIMBUS,Success,3,37.42,OMR,0.93,0.58,0.35,Success,DQ-T02
,EG728358410,LDEBIT,GW-NILE,Declined,1,1592.34,EGP,0.0,0.4,-0.4,Failed,DQ-T02
,EG447972836,LDEBIT,GW-NILE,Failed,1,1132.6,EGP,0.0,0.39,-0.39,Failed,DQ-T02
,EG259754316,TOKEN,GW-ATLAS,Failed,2,747.85,EGP,0.0,1.98,-1.98,Failed,DQ-T02
2024-10-27,AE123781768,CARD,GW-ORION,PENDING_REVIEW,489,24201.67,AED,410.04,417.12,-7.08,,DQ-T05
,EG259754316,CARD,GW-ATLAS,Failed,5,1948.8,EGP,0.0,5.16,-5.16,Failed,DQ-T02
2025-02-15,AE904440734,CARD,GW-ATLAS,CHARGEBACK?,2,96.98,AED,0.0,0.15,-0.15,,DQ-T05
2026-04-02,AE786280232,BANKTR,GW-NIMBUS,Success,8,-20431.2,AED,-54.84,-20.94,-33.9,Success,DQ-T07
2025-07-28,EG292925935,TOKEN,GW-ATLAS,PENDING_REVIEW,1,976.97,EGP,0.0,1.0,-1.0,,DQ-T05
2026-02-08,XX517005713,CARD,GW-ATLAS,Success,3,3829.35,AED,83.28,56.65,26.63,Success,DQ-T04
,EG482640702,WALLET,GW-NILE,Success,23,59214.38,EGP,1174.09,518.92,655.17,Success,DQ-T02
,SA352518639,BANKTR,GW-NIMBUS,Voided,4,1657.17,SAR,0.0,0.22,-0.22,Voided,DQ-T02
2025-08-18,SA988802623,LDEBIT,GW-NIMBUS,Success,9,-2130.18,SAR,-25.99,-11.1,-14.89,Success,DQ-T07
2025-02-12,AE410140017,LDEBIT,GW-NIMBUS,Success,0,18976.55,AED,144.3,104.23,40.07,Success,DQ-T08
2025-09-21,AE678947423,CARD,GW-ATLAS,PENDING_REVIEW,13,2851.17,AED,71.18,45.1,26.08,,DQ-T05
2024-10-08,OM936304206,LDEBIT,GW-NIMBUS,Success,5,-72.34,OMR,-0.86,-0.41,-0.45,Success,DQ-T07
2026-01-08,XX294257227,CARD,GW-ATLAS,Failed,152,23530.32,SAR,0.0,11.4,-11.4,Failed,DQ-T04
2025-11-16,SA722880043,CARD,GW-NIMBUS,Success,0,7462.96,SAR,169.79,102.21,67.58,Success,DQ-T08
,AE360087333,TOKEN,GW-ORION,Success,9,464.66,AED,14.06,8.15,5.91,Success,DQ-T02
,SA972748866,LDEBIT,GW-NIMBUS,Success,394,51516.51,SAR,399.38,298.31,101.07,Success,DQ-T02
2024-09-19,SA914955375,LDEBIT,GW-NIMBUS,Success,0,160.41,SAR,1.9,0.89,1.01,Success,DQ-T08
2025-09-13,XX474245250,CARD,GW-NIMBUS,Success,4,7238.62,SAR,164.01,98.7,65.31,Success,DQ-T04
2026-02-10,AE787062785,LDEBIT,GW-NIMBUS,UNKNOWN,2,293.96,AED,0.0,0.11,-0.11,,DQ-T05
,SA247609412,LDEBIT,GW-NIMBUS,Voided,2,105.0,SAR,0.0,0.11,-0.11,Voided,DQ-T02
2026-04-30,XX579455945,CARD,GW-ORION,Success,26,1678.75,SAR,50.04,27.32,22.72,Success,DQ-T04
,SA426436949,BNPL,GW-ATLAS,Voided,2,136.79,SAR,0.0,0.15,-0.15,Voided,DQ-T02
2024-10-15,EG816834588,CARD,GW-NILE,PENDING_REVIEW,3,4915.79,EGP,121.54,67.46,54.08,,DQ-T05
2026-05-30,SA936227927,CARD,GW-ATLAS,PENDING_REVIEW,7,5639.82,SAR,130.99,84.17,46.82,,DQ-T05
2024-10-08,XX553562281,TOKEN,GW-ORION,Voided,1,51.18,SAR,0.0,0.04,-0.04,Voided,DQ-T04
2024-07-21,EG728358410,TOKEN,GW-ATLAS,Success,5,-9210.62,EGP,-216.73,-157.06,-59.67,Success,DQ-T07
2026-05-05,XX656282389,CARD,GW-ATLAS,FAILED,2,8146.74,EGP,0.0,2.06,-2.06,Failed,DQ-T04
,AE205330599,CARD,GW-ORION,Failed,1,137.34,AED,0.0,0.04,-0.04,Failed,DQ-T02
,EG292925935,TOKEN,GW-ATLAS,Success,4,4468.53,EGP,126.69,82.75,43.94,Success,DQ-T02
,EG723843125,WALLET,GW-NILE,Voided,1,271.93,EGP,0.0,0.4,-0.4,Voided,DQ-T02
,EG998632198,BNPL,GW-NILE,APPROVED,9,13405.19,EGP,574.41,389.6,184.81,Success,DQ-T02
,SA139966565,CARD,GW-ATLAS,Voided,1,41.62,SAR,0.0,0.08,-0.08,Voided,DQ-T02
2025-09-28,XX279687246,TOKEN,GW-ATLAS,APPROVED,9,44599.07,EGP,1076.52,708.26,368.26,Success,DQ-T04
2025-01-26,EG290794122,CARD,GW-NILE,CAPTURED,10,-33104.66,EGP,-789.36,-428.19,-361.17,Success,DQ-T07
2025-12-17,SA306273888,TOKEN,GW-NIMBUS,PENDING_REVIEW,30,2689.77,SAR,80.27,44.97,35.3,,DQ-T05
,SA259363162,CARD,GW-ATLAS,Failed,2,241.9,SAR,0.0,0.15,-0.15,Failed,DQ-T02
2025-11-28,EG344164016,TOKEN,GW-NILE,UNKNOWN,1,338.97,EGP,0.0,0.41,-0.41,,DQ-T05
2025-11-19,AE547591847,TOKEN,GW-NIMBUS,Success,7,-1296.85,AED,-31.88,-19.83,-12.05,Success,DQ-T07
2025-10-29,AE123781768,LDEBIT,GW-NIMBUS,Success,0,6394.82,AED,53.45,50.26,3.19,Success,DQ-T08
,AE468236624,CARD,GW-ORION,Failed,1,1542.6,AED,0.0,0.04,-0.04,Failed,DQ-T02
2026-06-04,XX562500643,LDEBIT,GW-NILE,Success,1,3483.18,EGP,41.37,15.91,25.46,Success,DQ-T04
2024-10-02,EG123423908,LDEBIT,GW-NILE,Success,0,2989.63,EGP,36.78,13.81,22.97,Success,DQ-T08
,SA589749602,CARD,GW-ORION,Success,111,20016.13,SAR,489.39,281.37,208.02,Success,DQ-T02
,AE707625102,CARD,GW-NIMBUS,Failed,2,562.68,AED,0.0,0.11,-0.11,Failed,DQ-T02
2025-10-20,SA944601083,CARD,GW-ATLAS,Success,22,-7594.57,SAR,-190.78,-116.83,-73.95,Success,DQ-T07
,AE987618927,BNPL,GW-ATLAS,Failed,18,746.23,AED,0.0,1.32,-1.32,Failed,DQ-T02
2024-10-04,EG235600888,TOKEN,GW-NILE,Success,1,8127.69,EGP,11378.77,104.99,11273.78,Success,DQ-T09
2025-03-03,SA640104269,TOKEN,GW-ORION,Success,7,-10376.2,SAR,-174.24,-139.57,-34.67,Success,DQ-T07
2025-11-13,SA859807984,CARD,GW-NIMBUS,Success,4,6830.61,SAR,9562.85,93.19,9469.66,Success,DQ-T09
2024-08-14,SA711632487,LDEBIT,GW-NIMBUS,CHARGEBACK?,43,1620.4,SAR,27.23,14.55,12.68,,DQ-T05
2025-08-18,XX169725810,LDEBIT,GW-NIMBUS,Success,7,330.7,SAR,4.93,2.67,2.26,Success,DQ-T04
2026-04-17,AE235728700,TOKEN,GW-ORION,CHARGEBACK?,3,598.41,AED,15.24,8.61,6.63,,DQ-T05
2024-07-08,EG217500923,WALLET,GW-NILE,Success,4,-2114.81,EGP,-46.1,-23.86,-22.24,Success,DQ-T07
,EG967183698,CARD,GW-NILE,Refunded,34,14605.01,EGP,0.0,250.02,-250.02,Refunded,DQ-T02
,SA159383546,CARD,GW-NIMBUS,Failed,2,56.7,SAR,0.0,0.11,-0.11,Failed,DQ-T02
2025-11-02,EG124719628,CARD,GW-NILE,UNKNOWN,2,4176.33,EGP,110.43,56.15,54.28,,DQ-T05
2025-06-09,EG537155658,LDEBIT,GW-NILE,CHARGEBACK?,138,30333.31,EGP,714.23,363.75,350.48,,DQ-T05
2025-10-02,XX319330334,TOKEN,GW-ATLAS,Success,6,4305.0,SAR,99.03,66.76,32.27,Success,DQ-T04
,EG486344028,WALLET,GW-NILE,Refunded,1,337.07,EGP,0.0,7.24,-7.24,Refunded,DQ-T02
2025-04-19,SA710370541,TOKEN,GW-ORION,UNKNOWN,5,4328.97,SAR,0.0,2.81,-2.81,,DQ-T05
2026-05-26,SA489370296,LDEBIT,GW-NIMBUS,Success,2,1617.71,SAR,2264.79,7.62,2257.17,Success,DQ-T09
,AE608679106,CARD,GW-ORION,Failed,28,1385.91,AED,0.0,1.23,-1.23,Failed,DQ-T02
2026-03-03,SA771478693,LDEBIT,GW-NIMBUS,Success,83,-11179.09,SAR,-95.27,-64.31,-30.96,Success,DQ-T07
,EG888467038,BNPL,GW-NILE,Success,2,25313.6,EGP,1107.72,729.85,377.87,Success,DQ-T02
2025-07-12,EG178731082,CARD,GW-NILE,PENDING_REVIEW,51,33285.58,EGP,1027.19,540.08,487.11,,DQ-T05
2025-08-25,EG594214015,CARD,GW-ATLAS,PENDING_REVIEW,1,277.53,EGP,0.0,0.99,-0.99,,DQ-T05
2026-05-27,EG523240890,CARD,GW-NILE,Success,0,10063.49,EGP,246.77,135.93,110.84,Success,DQ-T08
2026-04-12,XX556863319,CARD,GW-ATLAS,REVERSED,1,297.86,AED,0.0,0.07,-0.07,Voided,DQ-T04
,SA652586164,CARD,GW-ATLAS,Voided,3,401.76,SAR,0.0,0.22,-0.22,Voided,DQ-T02
2025-08-02,EG290794122,CARD,GW-NILE,Success,11,-41222.77,EGP,-975.98,-529.69,-446.29,Success,DQ-T07
,AE264932236,CARD,GW-ORION,Failed,1,636.84,AED,0.0,0.04,-0.04,Failed,DQ-T02
,EG237932689,BNPL,GW-NILE,CAPTURED,3,1523.8,EGP,69.58,45.12,24.46,Success,DQ-T02
2026-03-08,XX785187374,CARD,GW-NIMBUS,Failed,2,456.48,AED,0.0,0.11,-0.11,Failed,DQ-T04
,AE642488904,CARD,GW-ATLAS,Voided,1,1379.75,AED,0.0,0.07,-0.07,Voided,DQ-T02
2024-08-08,EG926950694,CARD,GW-ATLAS,PENDING_REVIEW,29,33631.67,EGP,0.0,28.1,-28.1,,DQ-T05
2025-06-18,SA268987858,CARD,GW-ORION,CHARGEBACK?,3,210.43,SAR,0.0,0.14,-0.14,,DQ-T05
,EG199157533,CARD,GW-ATLAS,Success,2,1582.07,EGP,48.68,30.32,18.36,Success,DQ-T02
2026-05-07,EG348432509,CARD,GW-ATLAS,CHARGEBACK?,1,5255.81,EGP,0.0,1.03,-1.03,,DQ-T05
2025-12-29,XX756233959,LDEBIT,GW-NILE,Failed,1,388.03,EGP,0.0,0.41,-0.41,Failed,DQ-T04
,OM377293460,TOKEN,GW-NIMBUS,Success,1,14.82,OMR,0.37,0.23,0.14,Success,DQ-T02
2025-01-07,EG403388419,CARD,GW-NILE,PENDING_REVIEW,51,78766.08,EGP,1989.09,1089.47,899.62,,DQ-T05
,EG474829702,BNPL,GW-ATLAS,Success,1,7232.47,EGP,356.42,250.99,105.43,Success,DQ-T02
,EG670766393,WALLET,GW-NILE,Success,1,1001.99,EGP,21.21,9.82,11.39,Success,DQ-T02
2026-01-25,SA796857151,CARD,GW-NIMBUS,Success,0,12497.4,SAR,271.19,170.18,101.01,Success,DQ-T08
2025-12-22,SA416884588,TOKEN,GW-NIMBUS,UNKNOWN,16,3826.96,SAR,90.31,57.48,32.83,,DQ-T05
,AE779021046,CARD,GW-ORION,Success,10,17423.21,AED,418.17,225.55,192.62,Success,DQ-T02
2025-02-23,EG181564804,LDEBIT,GW-NILE,PENDING_REVIEW,64,30780.12,EGP,0.0,25.12,-25.12,,DQ-T05
,EG373213017,WALLET,GW-NILE,Failed,3,3980.84,EGP,0.0,1.24,-1.24,Failed,DQ-T02
2024-11-19,AE878919871,BNPL,GW-ATLAS,Success,29,6376.79,AED,8927.51,222.51,8705.0,Success,DQ-T09
2025-10-24,EG110254241,CARD,GW-ATLAS,Success,11,-11270.37,EGP,-315.68,-205.3,-110.38,Success,DQ-T07
,SA886598559,CARD,GW-NIMBUS,Failed,9,1480.37,SAR,0.0,0.51,-0.51,Failed,DQ-T02
,AE932795909,CARD,GW-NIMBUS,Voided,13,3752.76,AED,0.0,0.72,-0.72,Voided,DQ-T02
,OM590437110,LDEBIT,GW-NIMBUS,Success,1,8.96,OMR,0.12,0.06,0.06,Success,DQ-T02
,EG373280861,CARD,GW-NILE,Failed,1,483.86,EGP,0.0,0.39,-0.39,Failed,DQ-T02
2026-01-02,EG594214015,TOKEN,GW-ATLAS,CHARGEBACK?,4,935.96,EGP,44.81,29.1,15.71,,DQ-T05
2025-08-20,SA280340580,LDEBIT,GW-NIMBUS,CHARGEBACK?,1,161.12,SAR,2.01,0.89,1.12,,DQ-T05
2025-12-07,XX379514358,CARD,GW-NIMBUS,Success,24,5045.48,AED,121.88,73.84,48.04,Success,DQ-T04
2025-04-12,SA860742247,LDEBIT,GW-NIMBUS,CHARGEBACK?,27,4900.06,SAR,0.0,15.19,-15.19,,DQ-T05
2026-03-10,XX458855800,WALLET,GW-NILE,Refunded,1,10292.01,EGP,0.0,7.74,-7.74,Refunded,DQ-T04
,EG432619696,LDEBIT,GW-NILE,Success,35,8117.9,EGP,177.16,95.23,81.93,Success,DQ-T02
,EG204164575,CARD,GW-NILE,Success,7,2805.81,EGP,98.52,52.53,45.99,Success,DQ-T02
,SA779341840,CARD,GW-ATLAS,Failed,11,1868.69,SAR,0.0,0.82,-0.82,Failed,DQ-T02
2026-01-07,AE881349842,LDEBIT,GW-NIMBUS,UNKNOWN,2,6821.53,AED,0.0,0.11,-0.11,,DQ-T05
,EG611254298,CARD,GW-ATLAS,Voided,1,377.61,EGP,0.0,1.02,-1.02,Voided,DQ-T02
,SA139966565,CARD,GW-ATLAS,Failed,20,832.32,SAR,0.0,1.5,-1.5,Failed,DQ-T02
2026-02-20,SA597673425,CARD,GW-NIMBUS,PENDING_REVIEW,11,472.71,SAR,16.75,9.06,7.69,,DQ-T05
,AE634298413,LDEBIT,GW-NIMBUS,Success,7,317.38,AED,5.03,2.59,2.44,Success,DQ-T02
,EG724883181,WALLET,GW-NILE,Failed,1,336.06,EGP,0.0,0.39,-0.39,Failed,DQ-T02
,EG537339465,WALLET,GW-NILE,FAILED,54,23547.14,EGP,0.0,22.27,-22.27,Failed,DQ-T02
2025-07-27,EG631107574,CARD,GW-NILE,UNKNOWN,6,1626.68,EGP,0.0,2.41,-2.41,,DQ-T05
2025-05-18,XX764045406,CARD,GW-ATLAS,Refunded,1,1585.85,EGP,0.0,7.47,-7.47,Refunded,DQ-T04
2025-02-12,EG875100630,LDEBIT,GW-NILE,UNKNOWN,1,1771.39,EGP,22.88,8.89,13.99,,DQ-T05
2026-06-02,EG474829702,CARD,GW-ATLAS,Success,2,8635.02,EGP,12089.03,133.51,11955.52,Success,DQ-T09
,EG237932689,TOKEN,GW-NILE,Failed,2,825.15,EGP,0.0,0.78,-0.78,Failed,DQ-T02
2024-09-28,AE779021046,TOKEN,GW-ORION,Success,5,-10502.61,AED,-257.26,-140.78,-116.48,Success,DQ-T07
2025-04-18,SA986462340,CARD,GW-ORION,Success,60,2417.64,SAR,3384.7,44.38,3340.32,Success,DQ-T09
2024-07-29,EG680139391,CARD,GW-NILE,CHARGEBACK?,18,7066.01,EGP,0.0,6.92,-6.92,,DQ-T05
,EG952454778,WALLET,GW-NILE,Failed,5,1509.38,EGP,0.0,2.06,-2.06,Failed,DQ-T02
,SA416884588,BNPL,GW-ATLAS,Failed,2,413.71,SAR,0.0,0.15,-0.15,Failed,DQ-T02
2026-06-07,SA487858809,BNPL,GW-ATLAS,UNKNOWN,5,214.38,SAR,9.73,7.78,1.95,,DQ-T05
,SA860742247,TOKEN,GW-ATLAS,Failed,32,6251.31,SAR,0.0,2.4,-2.4,Failed,DQ-T02
,SA623969133,CARD,GW-ORION,Failed,1,245.49,SAR,0.0,0.04,-0.04,Failed,DQ-T02
,SA407055199,CARD,GW-ORION,Success,95,9968.56,SAR,261.1,148.99,112.11,Success,DQ-T02
2026-01-19,SA705652485,TOKEN,GW-NIMBUS,UNKNOWN,1,122.95,SAR,0.0,0.06,-0.06,,DQ-T05
2024-10-01,AE241754747,CARD,GW-NIMBUS,Success,52,2502.02,AED,3502.83,46.19,3456.64,Success,DQ-T09
2026-04-07,XX443467951,TOKEN,GW-ATLAS,Failed,2,339.76,SAR,0.0,0.15,-0.15,Failed,DQ-T04
2025-05-08,XX660902461,CARD,GW-NIMBUS,Success,2,586.96,SAR,15.13,8.41,6.72,Success,DQ-T04
2025-11-23,AE671906697,CARD,GW-ORION,UNKNOWN,244,15486.42,AED,0.0,10.75,-10.75,,DQ-T05
,AE274153176,TOKEN,GW-ORION,Success,1,1038.99,AED,25.9,14.04,11.86,Success,DQ-T02
2025-09-27,SA362023155,CARD,GW-ORION,UNKNOWN,50,3270.84,SAR,91.3,53.09,38.21,,DQ-T05
2025-10-24,OM362279591,CARD,GW-NIMBUS,Success,1,-85.15,OMR,-1.94,-1.17,-0.77,Success,DQ-T07
2026-02-15,XX518825639,TOKEN,GW-NILE,Success,1,9275.5,EGP,211.05,119.59,91.46,Success,DQ-T04
2026-06-03,SA712951009,LDEBIT,GW-NIMBUS,UNKNOWN,2,936.61,SAR,10.31,4.55,5.76,,DQ-T05
2025-08-18,SA865588306,TOKEN,GW-ORION,Success,1,157.5,SAR,220.5,2.32,218.18,Success,DQ-T09
2024-09-03,XX952960424,CARD,GW-NIMBUS,Success,156,19748.54,SAR,493.17,304.63,188.54,Success,DQ-T04
2024-11-02,EG537339465,TOKEN,GW-ATLAS,CHARGEBACK?,202,81506.85,EGP,2069.27,1961.84,107.43,,DQ-T05
2026-05-17,EG134531316,CARD,GW-NILE,UNKNOWN,6,16883.5,EGP,0.0,46.4,-46.4,,DQ-T05
2026-03-27,EG841233405,LDEBIT,GW-NILE,Success,0,6206.51,EGP,75.7,30.55,45.15,Success,DQ-T08
,SA337097778,CARD,GW-ORION,REVERSED,1,404.98,SAR,0.0,0.04,-0.04,Voided,DQ-T02
,AE526176909,LDEBIT,GW-NIMBUS,Approved,1,187.19,AED,2.35,1.01,1.34,Success,DQ-T02
,AE174460555,CARD,GW-NIMBUS,Failed,2,350.87,AED,0.0,0.11,-0.11,Failed,DQ-T02
2026-02-17,SA853040870,BNPL,GW-ATLAS,Success,3,-166.52,SAR,-7.45,-5.98,-1.47,Success,DQ-T07
,SA909908733,CARD,GW-ORION,Failed,10,1717.34,SAR,0.0,0.45,-0.45,Failed,DQ-T02
2025-03-05,EG655465870,CARD,GW-ATLAS,CHARGEBACK?,114,36029.72,EGP,1386.4,942.02,444.38,,DQ-T05
,SA589749602,LDEBIT,GW-NIMBUS,Success,49,8894.64,SAR,106.41,48.29,58.12,Success,DQ-T02
2025-04-18,EG952454778,TOKEN,GW-NILE,Success,0,3318.22,EGP,130.11,68.16,61.95,Success,DQ-T08
,SA765577175,CARD,GW-ORION,Success,268,22180.74,SAR,371.13,344.15,26.98,Success,DQ-T02
2026-06-17,EG550259154,WALLET,GW-NILE,UNKNOWN,3,1000.75,EGP,0.0,1.23,-1.23,,DQ-T05
,EG573406141,TOKEN,GW-ATLAS,Success,1,1082.68,EGP,32.48,20.03,12.45,Success,DQ-T02
2025-09-25,SA592705693,BNPL,GW-ATLAS,Approved,2,-1892.35,SAR,-85.27,-65.55,-19.72,Success,DQ-T07
2025-02-10,EG544696241,LDEBIT,GW-NILE,CHARGEBACK?,1,9763.9,EGP,108.68,41.26,67.42,,DQ-T05
2024-11-08,EG823617801,WALLET,GW-NILE,Success,3,-895.55,EGP,-24.55,-12.38,-12.17,Success,DQ-T07
2025-07-02,EG193916126,WALLET,GW-NILE,Success,8,-2279.01,EGP,-66.22,-32.51,-33.71,Success,DQ-T07
,EG987489356,LDEBIT,GW-NILE,Failed,52,15936.31,EGP,0.0,21.46,-21.46,Failed,DQ-T02
2026-05-26,OM371938797,CARD,GW-ATLAS,Success,682,-5095.25,OMR,-92.3,-93.69,1.39,Success,DQ-T07
,EG717847087,TOKEN,GW-ATLAS,Success,2,1954.93,EGP,52.92,36.82,16.1,Success,DQ-T02
2026-01-28,OM898958663,CARD,GW-ATLAS,Success,2,95.58,OMR,133.81,1.45,132.36,Success,DQ-T09
,AE861319254,BNPL,GW-ATLAS,Failed,1,207.73,AED,0.0,0.07,-0.07,Failed,DQ-T02
2026-06-06,AE375645881,TOKEN,GW-ORION,Success,1,313.74,AED,439.24,4.39,434.85,Success,DQ-T09
2025-03-25,SA385404287,CARD,GW-ORION,Success,65,2953.65,SAR,4135.11,52.37,4082.74,Success,DQ-T09
,EG537155658,TOKEN,GW-ATLAS,Refunded,1,323.52,EGP,0.0,7.72,-7.72,Refunded,DQ-T02
,SA813270664,TOKEN,GW-ORION,Success,2,82.78,SAR,2.92,1.55,1.37,Success,DQ-T02
2025-03-13,EG219821138,LDEBIT,GW-NILE,SETTLED,2,-985.12,EGP,-15.56,-7.45,-8.11,Success,DQ-T07
,SA147303844,CARD,GW-ORION,Voided,1,169.22,SAR,0.0,0.04,-0.04,Voided,DQ-T02
2025-06-25,SA320986752,CARD,GW-NIMBUS,CHARGEBACK?,121,108733.72,SAR,1766.97,1497.4,269.57,,DQ-T05
2025-07-09,SA592950341,LDEBIT,GW-NIMBUS,CHARGEBACK?,4,679.01,SAR,8.66,3.73,4.93,,DQ-T05
,SA267227056,LDEBIT,GW-NIMBUS,Voided,3,860.26,SAR,0.0,0.17,-0.17,Voided,DQ-T02
2025-08-02,SA256650029,CARD,GW-NIMBUS,PENDING_REVIEW,153,18299.56,SAR,460.15,284.34,175.81,,DQ-T05
2025-09-04,SA474123129,TOKEN,GW-NIMBUS,Success,0,2737.84,SAR,79.92,49.54,30.38,Success,DQ-T08
2024-07-19,XX891962719,TOKEN,GW-ORION,Failed,3,131.86,SAR,0.0,0.14,-0.14,Failed,DQ-T04
2026-05-06,AE462770123,LDEBIT,GW-NIMBUS,CHARGEBACK?,3,1052.64,AED,12.83,5.23,7.6,,DQ-T05
2026-04-01,XX455971299,CARD,GW-NILE,Failed,2,3238.31,EGP,0.0,0.82,-0.82,Failed,DQ-T04
,EG217500923,CARD,GW-ATLAS,Failed,4,2508.75,EGP,0.0,4.13,-4.13,Failed,DQ-T02
2025-05-22,XX684632451,LDEBIT,GW-NILE,Failed,1,859.36,EGP,0.0,0.4,-0.4,Failed,DQ-T04
2025-12-20,SA206829187,TOKEN,GW-NIMBUS,UNKNOWN,1,244.67,SAR,6.36,3.67,2.69,,DQ-T05
2026-06-16,EG759961492,LDEBIT,GW-NILE,PENDING_REVIEW,2,1738.23,EGP,25.7,10.64,15.06,,DQ-T05
2025-03-13,SA508515348,TOKEN,GW-ORION,UNKNOWN,22,4401.42,SAR,110.54,63.45,47.09,,DQ-T05
,SA407393102,CARD,GW-NIMBUS,Refunded,1,29.4,SAR,0.0,0.56,-0.56,Refunded,DQ-T02
,EG474518016,CARD,GW-NILE,Voided,1,1424.01,EGP,0.0,0.41,-0.41,Voided,DQ-T02
2025-10-03,SA358724361,CARD,GW-ORION,Success,18,739.49,SAR,1035.29,13.5,1021.79,Success,DQ-T09
2025-09-23,EG856875467,TOKEN,GW-ATLAS,PENDING_REVIEW,2,858.32,EGP,0.0,2.04,-2.04,,DQ-T05
2025-06-30,XX651304194,WALLET,GW-NILE,Success,22,138047.95,EGP,1843.79,1156.59,687.2,Success,DQ-T04
2026-06-17,AE282120405,CARD,GW-NIMBUS,PENDING_REVIEW,6,245.27,AED,0.0,0.33,-0.33,,DQ-T05
,SA972748866,CARD,GW-ORION,Voided,7,912.73,SAR,0.0,0.32,-0.32,Voided,DQ-T02
,EG806758000,CARD,GW-ATLAS,Failed,3,3062.33,EGP,0.0,3.08,-3.08,Failed,DQ-T02
,OM377293460,TOKEN,GW-NIMBUS,Success,4,95.03,OMR,2.29,1.43,0.86,Success,DQ-T02
2025-10-12,XX699266520,LDEBIT,GW-NIMBUS,Refunded,4,22.48,OMR,0.0,0.23,-0.23,Refunded,DQ-T04
2026-06-07,OM817062602,TOKEN,GW-NIMBUS,Success,41,-579.26,OMR,-8.76,-9.13,0.37,Success,DQ-T07
,AE642488904,CARD,GW-ATLAS,Success,39,54956.45,AED,797.84,811.86,-14.02,Success,DQ-T02
,AE970872555,TOKEN,GW-ORION,Success,8,777.21,AED,21.71,12.08,9.63,Success,DQ-T02
2026-06-14,EG799496821,CARD,GW-NILE,Success,182,-156715.12,EGP,-3038.86,-2400.25,-638.61,Success,DQ-T07
,EG987489356,WALLET,GW-NILE,ERROR,105,30436.39,EGP,0.0,40.99,-40.99,Failed,DQ-T02
2024-10-22,EG331354329,WALLET,GW-NILE,Success,0,41069.2,EGP,781.17,541.91,239.26,Success,DQ-T08
,AE548451543,LDEBIT,GW-NIMBUS,Success,12,838.38,AED,11.73,5.76,5.97,Success,DQ-T02
