merchant_key,mid,merchant_name,country_code,segment,vertical,integration_type,account_manager,lifecycle_status,live_date,last_txn_date,gmv_last_3m,gmv_prior_3m,gmv_fy26,revenue_fy26,gp_fy26,leakage_fy26,success_last_3m,failed_last_3m,gmv_change_3m_pct,health_status,success_rate_last_3m,flag_negative_gp,flag_billing_leakage,flag_low_success_rate,flag_declining,flag_inactive,flag_never_transacted,alert_count,as_of_month
272,AE934873526,Nova Partners,AE,SME,Professional Services,POS Terminal,Layla Haddad,Active,2022-07-17,2026-06-30,117385.847,117903.96480000002,488583.45650000003,11717.124,5250.7865,0.0064000000002125005,1429.0,136.0,-0.004394405233775665,Stable,0.9130990415335464,0,0,0,0,0,0,0,202606
273,SA955742346,Sand Schools,SA,Online,Education,Direct API,Reem Al-Ghamdi,Active,2022-07-20,2026-06-30,163790.53600000002,199677.04239999998,757576.9408,15325.808899999998,7003.322900000001,0.00020000000017720003,590.0,37.0,-0.17972274613378367,Stable,0.9409888357256778,0,0,0,0,0,0,0,202606
274,SA110751010,Falcon Games,SA,Online,Digital Services,Direct API,Omar Al-Anazi,Active,2022-08-05,2026-06-30,71214.4559,71092.9817,285121.7387,8238.233400000001,3668.0935999999992,-0.012099999999577393,3408.0,384.0,0.00170866655322739,Stable,0.8987341772151899,0,0,0,0,0,0,0,202606
275,SA414248851,Pearl Care,SA,Enterprise,Healthcare,POS Terminal,Omar Al-Anazi,Live - never transacted,2022-07-20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
276,OM909997571,Horizon EdTech,OM,SME,Education,Payment Links,Salim Al-Harthy,Live - never transacted,2022-06-27,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
277,EG724883181,Horizon Cloud,EG,Online,Digital Services,Direct API,Hany Soliman,Active,2022-09-23,2026-06-30,52274.20820000001,57862.073099999994,228992.1552,7378.1767,2578.3554000000004,0.0001000000000885991,7513.0,1003.0,-0.09657215168116724,Stable,0.8822217003287929,0,0,0,0,0,0,0,202606
278,SA434781636,Nova Mart,SA,SME,Retail,POS Terminal,Turki Al-Shammari,Active,2022-07-10,2026-06-30,32930.5864,37062.531299999995,147622.1683,3485.1192000000005,1610.8404,-0.004999999999910102,1010.0,95.0,-0.11148577161538871,Stable,0.9140271493212669,0,0,0,0,0,0,0,202606
279,EG435300882,Green Grill,EG,SME,Food & Beverage,POS Terminal,Mai Ragab,Live - never transacted,2022-07-07,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
280,EG728794730,Falcon Telecom,EG,B2B,Telecom & Utilities,Payment Links,Karim Ezzat,Live - never transacted,2022-06-30,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
281,SA847687864,Royal Labs,SA,SME,Healthcare,POS Terminal,Turki Al-Shammari,Active,2022-07-12,2026-06-30,140008.00280000002,136982.9044,522542.1946,12028.9951,5470.765299999999,0.0256999999999152,4041.0,409.0,0.022083765950578114,Stable,0.9080898876404494,0,0,0,0,0,0,0,202606
282,EG248756723,Metro Cafe,EG,SME,Food & Beverage,Payment Links,Nadia Fouad,Active,2022-07-11,2026-06-30,3681.5433000000003,3749.483,13859.646,462.05539999999996,172.175,-0.0002000000000102195,641.0,66.0,-0.01811975144306559,Stable,0.9066478076379066,0,0,0,0,0,0,0,202606
283,EG488319036,Golden Streaming,EG,Online,Digital Services,Direct API,Karim Ezzat,Live - never transacted,2022-09-20,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
284,EG874835199,Golden Kitchen,EG,SME,Food & Beverage,POS Terminal,Karim Ezzat,Churned,2022-08-07,2024-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
285,SA860742247,Zenith Medical,SA,Enterprise,Healthcare,E-commerce Plugin,Turki Al-Shammari,Active,2022-07-11,2026-06-30,15153403.007800002,15110794.980999999,60344137.4376,908299.818,147946.8173,0.009500000029220104,290586.0,15991.0,0.002819707821698154,Stable,0.947840183705888,0,0,0,0,0,0,0,202606
286,EG758836714,Urban Clinics,EG,SME,Healthcare,POS Terminal,Hany Soliman,Active,2022-08-09,2026-06-30,64310.658599999995,65414.217300000004,244067.3196,6242.8867,3159.2461,0.0008999999997171001,3474.0,390.0,-0.016870318801475725,Stable,0.8990683229813664,0,0,0,0,0,0,0,202606
287,OM781490538,Horizon Academy,OM,Online,Education,Direct API,Salim Al-Harthy,Active,2022-08-25,2026-06-30,37856.0211,49594.5126,179910.48159999997,3799.7652999999996,1345.4888999999998,-0.11830000000003348,182.0,16.0,-0.23668932074553756,Stable,0.9191919191919192,0,0,0,0,0,0,0,202606
288,SA586124263,Pearl Kitchen,SA,SME,Food & Beverage,Hosted Checkout,Turki Al-Shammari,Churned,2022-08-13,2026-03-31,0.0,101336.2134,292695.0719999999,8637.493400000001,3729.7248999999997,-0.0113000000001192,0.0,0.0,-1.0,Churned,,0,0,0,0,1,0,1,202606
289,EG730609269,Palm Consulting,EG,SME,Professional Services,Direct API,Nadia Fouad,Active,2022-09-10,2026-06-27,26796.2383,30590.956500000004,118392.10949999999,3160.6618,1328.1057,0.0004000000000985019,657.0,92.0,-0.12404705946347257,Stable,0.87716955941255,0,0,0,0,0,0,0,202606
290,AE738504243,Prime Online,AE,Online,E-commerce,E-commerce Plugin,Layla Haddad,Active,2022-07-24,2026-06-30,33559.5942,39346.5652,165611.79799999998,4652.604400000001,1579.7441000000001,0.02190000000013,484.0,80.0,-0.14707690418679795,Stable,0.8581560283687943,0,0,0,0,0,0,0,202606
291,OM214883127,Blue Bakery,OM,SME,Food & Beverage,POS Terminal,Salim Al-Harthy,Active,2022-08-13,2026-06-30,8965.487799999999,10706.8406,38480.7022,1051.1571,412.227,-0.48910000000000725,737.0,98.0,-0.16263927567951283,Stable,0.8826347305389222,0,0,0,0,0,0,0,202606
292,EG345706176,Oasis Partners,EG,SME,Professional Services,POS Terminal,Karim Ezzat,Active,2022-08-05,2026-06-30,27301.3302,26494.6047,112261.1489,2394.6834,1163.1883,-0.0016999999999993977,536.0,52.0,0.030448670932614462,Stable,0.9115646258503401,0,0,0,0,0,0,0,202606
293,AE436682771,Metro Care,AE,SME,Healthcare,POS Terminal,Yousef Al-Marri,Active,2022-08-16,2026-06-29,45326.907699999996,50558.063500000004,197494.7387,4637.5251,1902.4696999999999,-0.045799999999928405,779.0,85.0,-0.10346827860604288,Stable,0.9016203703703703,0,0,0,0,0,0,0,202606
294,AE784175593,Horizon Basket,AE,Online,E-commerce,Direct API,Yousef Al-Marri,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
295,EG342155019,Swift Trading,EG,B2B,Distribution & Wholesale,Payment Links,Nadia Fouad,Active,2022-07-26,2026-06-30,594645.4201,487607.1687,2007803.7794999997,11951.231399999999,5165.7017000000005,-0.00019999999972240704,383.0,15.0,0.2195173866811118,Growing,0.9623115577889447,0,0,0,0,0,0,0,202606
296,SA363626228,Metro Trading,SA,B2B,Distribution & Wholesale,Payment Links,Reem Al-Ghamdi,Churned,2022-08-01,2024-11-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
297,EG774885021,Urban Learning,EG,Online,Education,Direct API,Nadia Fouad,Active,2022-09-10,2026-06-30,180520.0986,223660.25559999997,855951.4035000001,21299.1266,10458.7408,-0.0031999999989693237,1312.0,144.0,-0.1928825346473403,Stable,0.9010989010989011,0,0,0,0,0,0,0,202606
298,AE741353303,Silver Apps,AE,Online,Digital Services,Direct API,Yousef Al-Marri,Active,2022-08-30,2026-06-30,20349.0593,24140.3486,106192.26249999998,3340.6321999999996,1317.5105999999998,0.0019000000001767004,1931.0,273.0,-0.15705196982946634,Stable,0.8761343012704175,0,0,0,0,0,0,0,202606
299,SA337097778,Pearl Services,SA,B2B,Professional Services,Payment Links,Omar Al-Anazi,Active,2022-08-01,2026-06-30,688904.6852,581066.4853000001,2409409.3756,33543.08900000001,6358.0667,-0.013299999999617,6384.0,581.0,0.18558668005834802,Stable,0.9165829145728643,0,0,0,0,0,0,0,202606
300,EG217500923,Green Roastery,EG,Online,Food & Beverage,Direct API,Nadia Fouad,Active,2022-10-22,2026-06-30,64399.5652,60925.3492,230187.46580000003,6087.9698,2060.2352,-0.001200000000039702,5264.0,697.0,0.05702414587063213,Stable,0.883073309847341,0,0,0,0,0,0,0,202606
301,EG696983188,Coral Cafe,EG,SME,Food & Beverage,Payment Links,Nadia Fouad,Active,2022-07-31,2026-06-30,344485.16760000004,337153.9835,1221896.9648000002,38876.494399999996,15085.1576,-0.0010000000002038,51466.0,6633.0,0.021744319980724985,Stable,0.8858328026299936,0,0,0,0,0,0,0,202606
302,SA166309903,Coral Advisory,SA,SME,Professional Services,Payment Links,Reem Al-Ghamdi,Live - never transacted,2022-07-29,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
303,SA556781756,Nova Roastery,SA,Online,Food & Beverage,Hosted Checkout,Reem Al-Ghamdi,Active,2022-08-10,2026-06-30,90761.091,115920.11719999998,436381.0005,12551.2369,4611.5345,0.0172999999998636,6517.0,1051.0,-0.21703761873008168,Stable,0.8611257928118393,0,0,0,0,0,0,0,202606
304,SA479684490,Urban Streaming,SA,Online,Digital Services,Direct API,Turki Al-Shammari,Active,2022-11-13,2026-06-30,40732.3011,40360.9834,161996.9651,4249.6739,1724.6158,-1.1359403001565127e-13,3297.0,389.0,0.009199917066440943,Stable,0.8944655453065654,0,0,0,0,0,0,0,202606
305,AE172157388,Cedar Supply,AE,B2B,Distribution & Wholesale,Direct API,Yousef Al-Marri,Active,2022-10-16,2026-06-30,917855.4748,938543.4630999999,4263236.2118,24889.944199999998,8146.5281,-0.014399999999340999,378.0,9.0,-0.02204265344480451,Stable,0.9767441860465116,0,0,0,0,0,0,0,202606
306,OM978131111,Pearl Market,OM,SME,Retail,POS Terminal,Salim Al-Harthy,Active,2022-08-21,2026-06-30,17410.9489,23062.1587,100016.5673,2365.3058,982.1148000000001,-0.4093000000001152,642.0,41.0,-0.24504253368094292,Stable,0.9399707174231332,0,0,0,0,0,0,0,202606
307,SA142705306,Pearl Travel,SA,Online,Travel & Hospitality,Direct API,Omar Al-Anazi,Active,2022-11-06,2026-06-30,79094.3893,62671.0934,286982.5172,5555.9464,2397.7748,-0.002299999999991,262.0,35.0,0.26205535932136775,Growing,0.8821548821548821,0,0,0,0,0,0,0,202606
308,OM188757830,Green Learning,OM,Online,Education,Direct API,Salim Al-Harthy,Active,2022-09-22,2026-06-30,67743.1985,106362.7572,425160.5461,9643.303999999998,3861.5389000000005,-0.21400000000005517,315.0,40.0,-0.3630928693149748,Declining,0.8873239436619719,0,0,0,1,0,0,1,202606
309,AE239330460,Cedar Kitchen,AE,SME,Food & Beverage,POS Terminal,Yousef Al-Marri,Active,2022-08-29,2026-06-30,45870.115000000005,42521.9195,150876.02860000002,4327.7981,2052.6611,-0.0206999999999195,2877.0,169.0,0.07874045996441909,Stable,0.9445173998686802,0,0,0,0,0,0,0,202606
310,SA592705693,Coral Travel,SA,Online,Travel & Hospitality,E-commerce Plugin,Turki Al-Shammari,Active,2022-09-02,2026-06-30,265638.7973,203194.98679999998,929349.9577000001,20944.0602,8452.021,0.025099999999838203,1019.0,131.0,0.30730979874745606,Growing,0.8860869565217391,0,0,0,0,0,0,0,202606
311,EG775891339,Urban Boutique,EG,SME,Retail,E-commerce Plugin,Nadia Fouad,Active,2022-08-22,2026-06-30,35384.8594,35280.9185,132814.089,3254.8032000000003,1241.2152,-0.002600000000057702,1572.0,174.0,0.0029460939346009777,Stable,0.9003436426116839,0,0,0,0,0,0,0,202606
312,EG988355477,Falcon Consulting,EG,SME,Professional Services,E-commerce Plugin,Karim Ezzat,Active,2022-09-10,2026-06-30,36622.675599999995,33499.047699999996,129205.6268,2986.9336000000003,1279.7159000000001,-0.0007999999999696546,642.0,74.0,0.0932452745514912,Stable,0.8966480446927374,0,0,0,0,0,0,0,202606
313,EG838350410,Coral Legal,EG,SME,Professional Services,POS Terminal,Mai Ragab,Active,2022-09-11,2026-06-29,69339.2045,70269.8347,273774.5002,5775.4,2815.5505000000003,0.0001000000000320998,1392.0,148.0,-0.013243665706246488,Stable,0.9038961038961039,0,0,0,0,0,0,0,202606
314,EG792191738,Swift Mart,EG,SME,Retail,Payment Links,Mai Ragab,Active,2022-09-01,2026-06-30,121687.3745,129034.90520000001,494804.85390000005,12459.207000000002,5215.395299999999,-0.001099999999837428,7607.0,1107.0,-0.05694219473879229,Stable,0.8729630479687859,0,0,0,0,0,0,0,202606
315,SA307616362,Palm Bakery,SA,Online,Food & Beverage,E-commerce Plugin,Omar Al-Anazi,Active,2022-09-04,2026-06-30,606063.7333,632873.512,2447323.0935000004,62104.5973,25490.0453,0.005699999998796801,44400.0,4642.0,-0.042361985754903936,Stable,0.9053464377472371,0,0,0,0,0,0,0,202606
316,SA332563719,Urban Bakery,SA,SME,Food & Beverage,POS Terminal,Reem Al-Ghamdi,Active,2022-09-17,2026-06-29,7116.890600000001,6865.6883,26183.9348,445.2862,30.548399999999997,226.33470000000003,638.0,71.0,0.036588072313157714,Stable,0.8998589562764457,0,1,0,0,0,0,1,202606
317,EG105351460,Golden Deals,EG,Online,E-commerce,E-commerce Plugin,Nadia Fouad,Churned,2022-09-15,2026-02-28,0.0,43407.8052,186587.9471,4914.385899999999,2173.3643,-0.00020000000000670003,0.0,0.0,-1.0,Churned,,0,0,0,0,1,0,1,202606
318,AE761816465,Crescent Outlet,AE,SME,Retail,POS Terminal,Layla Haddad,Active,2022-10-03,2026-06-30,114910.0613,125635.52840000001,453784.1815,10540.7262,4460.6712,0.026499999999487097,3572.0,332.0,-0.08536969786008404,Stable,0.9149590163934426,0,0,0,0,0,0,0,202606
319,SA660258875,Royal Boutique,SA,SME,Retail,Direct API,Turki Al-Shammari,Active,2022-12-19,2026-06-30,162303.8693,174077.4879,640655.325,14403.9917,6406.8906,-0.0205999999999447,3228.0,346.0,-0.06763435491879025,Stable,0.9031897034135422,0,0,0,0,0,0,0,202606
320,OM224536276,Falcon Cafe,OM,SME,Food & Beverage,Payment Links,Salim Al-Harthy,Active,2022-09-15,2026-06-30,20742.7305,20416.5148,80963.7186,2419.1944,852.5185000000001,-0.320600000000013,2145.0,215.0,0.015978030687196457,Stable,0.9088983050847458,0,0,0,0,0,0,0,202606
321,EG820064163,Crescent Mart,EG,SME,Retail,Payment Links,Karim Ezzat,Active,2022-09-18,2026-06-29,10554.631300000001,9588.1744,40216.7984,1007.1275,517.1723000000001,-0.0026999999999829,567.0,83.0,0.10079675855708267,Stable,0.8723076923076923,0,0,0,0,0,0,0,202606
322,EG145730757,Cedar Schools,EG,Online,Education,Hosted Checkout,Nadia Fouad,Churned,2022-09-28,2024-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
323,SA133788044,Silver Deals,SA,Enterprise,E-commerce,Payment Links,Turki Al-Shammari,Live - never transacted,2022-08-28,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
324,AE822826995,Metro Bakery,AE,SME,Food & Beverage,Payment Links,Yousef Al-Marri,Live - never transacted,2022-09-18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
325,OM869421466,Cedar Traders,OM,B2B,Distribution & Wholesale,Payment Links,Salim Al-Harthy,Active,2022-09-20,2026-06-28,571275.2405000001,499752.6135,2057870.0647,11122.4187,3343.6674999999996,-0.0987999999999828,273.0,11.0,0.143116063964316,Stable,0.9612676056338029,0,0,0,0,0,0,0,202606
326,OM173271126,Silver Outlet,OM,SME,Retail,POS Terminal,Salim Al-Harthy,Churned,2022-10-01,2026-02-28,0.0,7919.4796,38662.8874,852.3268,372.87550000000005,0.0702000000000141,0.0,0.0,-1.0,Churned,,0,0,0,0,1,0,1,202606
327,SA256650029,Silver Cart,SA,Online,E-commerce,Direct API,Reem Al-Ghamdi,Active,2023-01-03,2026-06-30,659950.0851,682194.9994999999,2766770.671,69486.54609999999,25710.1711,0.0498999999990699,19699.0,2113.0,-0.032607853203708355,Stable,0.9031267192371172,0,0,0,0,0,0,0,202606
328,AE711049967,Green Trading,AE,B2B,Distribution & Wholesale,Direct API,Layla Haddad,Active,2023-01-06,2026-06-30,147383.1258,215460.3191,765088.3708,4293.8411,1256.2841000000003,-0.007400000000046699,55.0,2.0,-0.31596162850015935,Declining,0.9649122807017544,0,0,0,1,0,0,1,202606
329,AE333147027,Royal Tours,AE,Online,Travel & Hospitality,Direct API,Yousef Al-Marri,Churned,2023-01-18,2024-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Churned,,0,0,0,0,1,0,1,202606
330,AE526176909,Bright Consulting,AE,SME,Professional Services,POS Terminal,Yousef Al-Marri,Active,2022-10-29,2026-06-27,52749.9549,50044.226599999995,199226.3173,4519.3196,2105.4529,0.008600000000228796,729.0,71.0,0.05406674223635625,Stable,0.91125,0,0,0,0,0,0,0,202606
331,AE317795493,Silver Online,AE,Enterprise,E-commerce,E-commerce Plugin,Layla Haddad,Active,2022-10-09,2026-06-30,1018473.8753,1029455.0212999999,4198998.7794,63470.0653,2100.6197,0.0159999999987121,13968.0,1380.0,-0.010666950738783045,Stable,0.910086004691165,0,0,0,0,0,0,0,202606
332,EG215045135,Prime Travel,EG,Enterprise,Travel & Hospitality,Hosted Checkout,Karim Ezzat,Active,2022-11-03,2026-06-30,223848.05680000002,200801.4045,915515.507,14641.204100000003,904.9296000000003,0.005400000000577271,1114.0,159.0,0.11477336205584167,Stable,0.8750981932443048,0,0,0,0,0,0,0,202606
333,AE628221217,Amber Legal,AE,SME,Professional Services,POS Terminal,Layla Haddad,Active,2022-10-21,2026-06-29,11084.008,15848.710300000002,59687.73250000001,1405.1384999999998,666.4397,-0.0068000000000267,99.0,8.0,-0.3006365950168199,Declining,0.9252336448598131,0,0,0,1,0,0,1,202606
334,OM334471218,Blue Cart,OM,Online,E-commerce,Hosted Checkout,Salim Al-Harthy,Active,2022-10-29,2026-06-30,385189.4929,376353.5498,1514572.0151,33297.269400000005,11454.534,0.09859999999935098,6138.0,788.0,0.02347777270785831,Stable,0.8862258157666763,0,0,0,0,0,0,0,202606
335,SA945807399,Oasis Institute,SA,SME,Education,Payment Links,Turki Al-Shammari,Active,2022-10-03,2026-06-28,55671.6244,72650.2004,240491.9601,5359.707000000001,2341.8391,-0.0006999999999663994,393.0,41.0,-0.23370308555955477,Stable,0.9055299539170507,0,0,0,0,0,0,0,202606
336,EG819867905,Palm EdTech,EG,Online,Education,Direct API,Nadia Fouad,Active,2022-11-27,2026-06-26,7160.4572,6415.258,29568.6146,617.6179,257.14829999999995,-0.0015000000000211858,46.0,5.0,0.11616044124803711,Stable,0.9019607843137255,0,0,0,0,0,0,0,202606
337,SA971949588,Royal Outlet,SA,Enterprise,Retail,POS Terminal,Omar Al-Anazi,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
338,SA531068167,Swift Cafe,SA,SME,Food & Beverage,Payment Links,Turki Al-Shammari,Live - never transacted,2022-10-09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
339,SA259363162,Cedar Outlet,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Active,2022-11-07,2026-06-29,70579.9412,67538.80290000001,253974.9413,5265.2905,1905.9279,-0.030099999999947693,2148.0,174.0,0.045028016035504694,Stable,0.9250645994832042,0,0,0,0,0,0,0,202606
340,SA165400141,Sand Roastery,SA,SME,Food & Beverage,E-commerce Plugin,Turki Al-Shammari,Active,2022-10-27,2026-06-30,12332.9254,11387.67,44030.622299999995,1211.6815000000001,510.3032,-0.029400000000051996,902.0,46.0,0.08300691888683111,Stable,0.9514767932489452,0,0,0,0,0,0,0,202606
341,SA721650034,Cedar Boutique,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Live - never transacted,2022-11-15,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Live - never transacted,,0,0,0,0,0,1,1,202606
342,AE998528073,Pearl Basket,AE,Online,E-commerce,Hosted Checkout,Layla Haddad,Active,2022-11-15,2026-06-30,41921.3863,45277.1708,214348.948,5479.047099999999,2438.2562,0.0074000000000185,649.0,57.0,-0.07411647946872162,Stable,0.9192634560906515,0,0,0,0,0,0,0,202606
343,EG670766393,Silver Medical,EG,SME,Healthcare,POS Terminal,Hany Soliman,Active,2022-11-19,2026-06-29,6303.373799999999,6956.434800000001,26971.208899999998,615.1967000000001,267.7319,-7.100168977064447e-15,240.0,25.0,-0.09387869199895346,Stable,0.9056603773584906,0,0,0,0,0,0,0,202606
344,EG468145711,Nova Market,EG,SME,Retail,POS Terminal,Karim Ezzat,Active,2022-11-26,2026-06-29,11092.3724,10672.8772,44155.28599999999,1119.5778,557.4849999999999,0.00350000000000239,731.0,54.0,0.03930479027717094,Stable,0.9312101910828026,0,0,0,0,0,0,0,202606
345,AE671906697,Royal Cafe,AE,Enterprise,Food & Beverage,Hosted Checkout,Layla Haddad,Active,2022-12-16,2026-06-30,3641996.0194,6125293.2147,27290181.588000003,502740.11240000004,53270.173,-0.016899999991437605,210536.0,13076.0,-0.4054168687533802,Declining,0.9415237107131996,0,0,0,1,0,0,1,202606
346,SA620446884,Amber Outlet,SA,SME,Retail,POS Terminal,Omar Al-Anazi,Active,2022-12-04,2026-06-30,123602.6291,108942.813,450443.29219999997,9756.552500000002,3889.7352000000005,0.0160999999998237,3993.0,234.0,0.13456432504638935,Stable,0.9446415897799858,0,0,0,0,0,0,0,202606
347,EG537272220,Green Deals,EG,Online,E-commerce,E-commerce Plugin,Karim Ezzat,Active,2022-12-01,2026-06-30,45212.2316,47169.8042,186625.65310000003,4120.467799999999,1454.5367999999999,-0.0020999999999843,1359.0,173.0,-0.04150054538492232,Stable,0.8870757180156658,0,0,0,0,0,0,0,202606
348,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Terminal,Nadia Fouad,Active,2022-11-23,2026-06-30,91851.5041,84298.2098,321394.2108,10743.5048,5143.722400000001,-0.00030000000003820005,13991.0,1530.0,0.08960207242740295,Stable,0.9014238773274917,0,0,0,0,0,0,0,202606
349,AE609791679,Golden Mart,AE,SME,Retail,Hosted Checkout,Yousef Al-Marri,Active,2022-12-25,2026-06-29,8595.8204,12289.7939,45674.0284,1476.2535,600.8304,-0.0018000000000312003,299.0,30.0,-0.30057245304984326,Declining,0.9088145896656535,0,0,0,1,0,0,1,202606
350,SA977935480,Silver Mart,SA,SME,Retail,POS Terminal,Turki Al-Shammari,Active,2022-12-10,2026-06-29,210860.416,222459.45309999998,844800.6388999999,20097.700499999995,9574.342499999999,-0.0209000000006652,7628.0,468.0,-0.05214000546331464,Stable,0.942193675889328,0,0,0,0,0,0,0,202606
351,EG214548323,Zenith Distribution,EG,B2B,Distribution & Wholesale,Direct API,Nadia Fouad,Onboarding (not live),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Onboarding (not live),,0,0,0,0,0,0,0,202606
352,EG699756627,Golden Legal,EG,SME,Professional Services,Payment Links,Mai Ragab,Active,2022-12-01,2026-06-30,7718.248100000001,8958.9552,37306.539500000006,839.5827,459.95619999999997,0.0005999999999914859,131.0,14.0,-0.13848792323462,Stable,0.903448275862069,0,0,0,0,0,0,0,202606
