month_key,date_key,gateway,payment_method,decline_reason,failed_count
202606,20260601,GW-NIMBUS,TOKEN,Issuer Decline,1967
202606,20260601,GW-NIMBUS,TOKEN,Risk / Fraud Rule,578
202606,20260601,GW-ORION,CARD,3DS Authentication Failed,8858
202606,20260601,GW-ORION,CARD,Gateway Timeout,2529
202606,20260601,GW-ORION,CARD,Insufficient Funds,9858
202606,20260601,GW-ORION,CARD,Invalid Card / Account Data,3490
202606,20260601,GW-ORION,CARD,Issuer Decline,14840
202606,20260601,GW-ORION,CARD,Risk / Fraud Rule,4346
202606,20260601,GW-ORION,TOKEN,3DS Authentication Failed,199
202606,20260601,GW-ORION,TOKEN,Gateway Timeout,326
202606,20260601,GW-ORION,TOKEN,Insufficient Funds,855
202606,20260601,GW-ORION,TOKEN,Invalid Card / Account Data,392
202606,20260601,GW-ORION,TOKEN,Issuer Decline,1422
202606,20260601,GW-ORION,TOKEN,Risk / Fraud Rule,448
