merchant_id,payment_method,mdr_pct,fixed_fee_usd,effective_from,merchant_key
M00839,WALLET,0.01464,0.036,2025-07-14,839
M00840,CARD,0.0247,0.105,2025-07-14,840
M00840,TOKEN,0.02525,0.105,2025-07-14,840
M00840,LDEBIT,0.01208,0.053,2025-07-14,840
M00840,BNPL,0.0494,0.0,2025-07-14,840
M00841,CARD,0.02305,0.1,2025-07-15,841
M00841,TOKEN,0.02356,0.1,2025-07-15,841
M00842,CARD,0.0234,0.1,2025-07-20,842
M00842,TOKEN,0.02392,0.1,2025-07-20,842
M00843,CARD,0.0229,0.105,2025-07-21,843
M00843,LDEBIT,0.0112,0.053,2025-07-21,843
M00843,WALLET,0.01832,0.053,2025-07-21,843
M00844,CARD,0.02219,0.1,2025-07-23,844
M00844,TOKEN,0.02268,0.1,2025-07-23,844
M00845,CARD,0.02243,0.105,2025-07-23,845
M00845,TOKEN,0.02293,0.105,2025-07-23,845
M00845,LDEBIT,0.01097,0.053,2025-07-23,845
M00845,BNPL,0.04486,0.0,2025-07-23,845
M00846,CARD,0.02486,0.105,2025-07-24,846
M00846,TOKEN,0.02541,0.105,2025-07-24,846
M00846,LDEBIT,0.01215,0.053,2025-07-24,846
M00847,CARD,0.0233,0.105,2025-07-25,847
M00847,LDEBIT,0.01139,0.053,2025-07-25,847
M00847,TOKEN,0.02381,0.105,2025-07-25,847
M00848,CARD,0.02234,0.1,2025-07-30,848
M00848,TOKEN,0.02284,0.1,2025-07-30,848
M00848,LDEBIT,0.01092,0.05,2025-07-30,848
M00849,CARD,0.02363,0.105,2025-08-01,849
M00849,LDEBIT,0.01155,0.053,2025-08-01,849
M00849,TOKEN,0.02416,0.105,2025-08-01,849
M00850,CARD,0.02283,0.1,2025-08-02,850
M00850,TOKEN,0.02334,0.1,2025-08-02,850
M00850,LDEBIT,0.01116,0.05,2025-08-02,850
M00850,WALLET,0.01826,0.05,2025-08-02,850
M00851,CARD,0.02413,0.105,2025-08-03,851
M00851,LDEBIT,0.0118,0.053,2025-08-03,851
M00851,TOKEN,0.02467,0.105,2025-08-03,851
M00852,CARD,0.02216,0.1,2025-08-04,852
M00852,TOKEN,0.02265,0.1,2025-08-04,852
M00852,LDEBIT,0.01083,0.05,2025-08-04,852
M00853,BANKTR,0.00204,0.42,2025-08-04,853
M00853,CARD,0.01529,0.07,2025-08-04,853
M00854,CARD,0.02169,0.1,2025-08-06,854
M00854,TOKEN,0.02217,0.1,2025-08-06,854
M00854,BNPL,0.04337,0.0,2025-08-06,854
M00855,CARD,0.02271,0.1,2025-08-06,855
M00855,TOKEN,0.02322,0.1,2025-08-06,855
M00856,CARD,0.02231,0.1,2025-08-08,856
M00856,TOKEN,0.02281,0.1,2025-08-08,856
M00856,LDEBIT,0.01091,0.05,2025-08-08,856
M00857,CARD,0.02196,0.1,2025-08-09,857
M00857,TOKEN,0.02244,0.1,2025-08-09,857
M00858,CARD,0.01134,0.072,2025-08-12,858
M00858,TOKEN,0.01159,0.072,2025-08-12,858
M00858,LDEBIT,0.00554,0.036,2025-08-12,858
M00859,CARD,0.02369,0.105,2025-08-12,859
M00859,LDEBIT,0.01158,0.053,2025-08-12,859
M00859,TOKEN,0.02422,0.105,2025-08-12,859
M00859,WALLET,0.01895,0.053,2025-08-12,859
M00860,CARD,0.02241,0.1,2025-08-12,860
M00860,TOKEN,0.0229,0.1,2025-08-12,860
M00861,CARD,0.02276,0.1,2025-08-13,861
M00861,TOKEN,0.02327,0.1,2025-08-13,861
M00861,LDEBIT,0.01113,0.05,2025-08-13,861
M00861,BNPL,0.04552,0.0,2025-08-13,861
M00862,CARD,0.0165,0.07,2025-08-15,862
M00862,LDEBIT,0.00807,0.035,2025-08-15,862
M00862,WALLET,0.0132,0.035,2025-08-15,862
M00863,CARD,0.01568,0.072,2025-08-19,863
M00863,TOKEN,0.01603,0.072,2025-08-19,863
M00863,LDEBIT,0.00767,0.036,2025-08-19,863
M00863,WALLET,0.01254,0.036,2025-08-19,863
M00864,CARD,0.02396,0.1,2025-08-23,864
M00864,TOKEN,0.02449,0.1,2025-08-23,864
M00864,LDEBIT,0.01171,0.05,2025-08-23,864
M00865,CARD,0.02239,0.1,2025-08-24,865
M00865,TOKEN,0.02288,0.1,2025-08-24,865
M00865,BNPL,0.04477,0.0,2025-08-24,865
M00866,CARD,0.02282,0.1,2025-08-25,866
M00866,TOKEN,0.02333,0.1,2025-08-25,866
M00866,LDEBIT,0.01116,0.05,2025-08-25,866
M00866,WALLET,0.01826,0.05,2025-08-25,866
M00866,BNPL,0.04565,0.0,2025-08-25,866
M00867,CARD,0.01599,0.07,2025-08-27,867
M00867,LDEBIT,0.00782,0.035,2025-08-27,867
M00868,CARD,0.02488,0.105,2025-08-27,868
M00868,LDEBIT,0.01217,0.053,2025-08-27,868
M00868,WALLET,0.01991,0.053,2025-08-27,868
M00869,BANKTR,0.00197,0.42,2025-08-29,869
M00869,CARD,0.01479,0.07,2025-08-29,869
M00870,CARD,0.0214,0.1,2025-08-30,870
M00870,TOKEN,0.02188,0.1,2025-08-30,870
M00870,LDEBIT,0.01046,0.05,2025-08-30,870
M00870,BNPL,0.04281,0.0,2025-08-30,870
M00871,CARD,0.02343,0.105,2025-08-30,871
M00871,LDEBIT,0.01146,0.053,2025-08-30,871
M00872,CARD,0.02459,0.1,2025-09-01,872
M00872,TOKEN,0.02514,0.1,2025-09-01,872
M00872,BNPL,0.04918,0.0,2025-09-01,872
M00873,CARD,0.02347,0.105,2025-09-01,873
M00873,LDEBIT,0.01147,0.053,2025-09-01,873
M00873,TOKEN,0.02399,0.105,2025-09-01,873
M00873,WALLET,0.01877,0.053,2025-09-01,873
M00874,CARD,0.02332,0.105,2025-09-01,874
M00874,LDEBIT,0.0114,0.053,2025-09-01,874
M00874,TOKEN,0.02384,0.105,2025-09-01,874
M00874,WALLET,0.01866,0.053,2025-09-01,874
M00875,CARD,0.02366,0.1,2025-09-03,875
M00875,TOKEN,0.02418,0.1,2025-09-03,875
M00876,CARD,0.02266,0.1,2025-09-03,876
M00876,TOKEN,0.02317,0.1,2025-09-03,876
M00876,LDEBIT,0.01108,0.05,2025-09-03,876
M00876,WALLET,0.01813,0.05,2025-09-03,876
M00877,CARD,0.0252,0.105,2025-09-05,877
M00877,LDEBIT,0.01232,0.053,2025-09-05,877
M00878,CARD,0.02328,0.105,2025-09-06,878
M00878,TOKEN,0.02379,0.105,2025-09-06,878
M00878,LDEBIT,0.01138,0.053,2025-09-06,878
M00878,WALLET,0.01862,0.053,2025-09-06,878
M00878,BNPL,0.04655,0.0,2025-09-06,878
M00879,CARD,0.02477,0.105,2025-09-07,879
M00879,LDEBIT,0.01211,0.053,2025-09-07,879
M00879,TOKEN,0.02532,0.105,2025-09-07,879
M00880,CARD,0.02278,0.1,2025-09-08,880
M00880,TOKEN,0.02328,0.1,2025-09-08,880
M00880,LDEBIT,0.01114,0.05,2025-09-08,880
M00880,WALLET,0.01822,0.05,2025-09-08,880
M00881,BANKTR,0.00191,0.42,2025-09-10,881
M00881,CARD,0.01435,0.07,2025-09-10,881
M00882,CARD,0.01582,0.07,2025-09-10,882
M00882,LDEBIT,0.00774,0.035,2025-09-10,882
M00882,WALLET,0.01266,0.035,2025-09-10,882
M00883,CARD,0.02224,0.1,2025-09-13,883
M00883,TOKEN,0.02273,0.1,2025-09-13,883
M00883,LDEBIT,0.01087,0.05,2025-09-13,883
M00883,WALLET,0.01779,0.05,2025-09-13,883
M00884,BANKTR,0.00198,0.42,2025-09-14,884
M00884,CARD,0.01487,0.07,2025-09-14,884
M00885,CARD,0.02422,0.105,2025-09-15,885
M00885,LDEBIT,0.01184,0.053,2025-09-15,885
M00886,CARD,0.02611,0.105,2025-09-17,886
M00886,LDEBIT,0.01277,0.053,2025-09-17,886
M00887,CARD,0.02378,0.105,2025-09-17,887
M00887,LDEBIT,0.01163,0.053,2025-09-17,887
M00887,TOKEN,0.02431,0.105,2025-09-17,887
M00888,CARD,0.0163,0.07,2025-09-17,888
M00888,LDEBIT,0.00797,0.035,2025-09-17,888
M00889,CARD,0.02266,0.1,2025-09-19,889
M00889,TOKEN,0.02317,0.1,2025-09-19,889
M00889,LDEBIT,0.01108,0.05,2025-09-19,889
M00889,WALLET,0.01813,0.05,2025-09-19,889
M00889,BNPL,0.04533,0.0,2025-09-19,889
M00890,CARD,0.02071,0.1,2025-09-22,890
M00890,TOKEN,0.02117,0.1,2025-09-22,890
M00890,LDEBIT,0.01013,0.05,2025-09-22,890
M00890,WALLET,0.01657,0.05,2025-09-22,890
M00890,BNPL,0.04143,0.0,2025-09-22,890
M00891,CARD,0.02241,0.1,2025-09-22,891
M00891,TOKEN,0.0229,0.1,2025-09-22,891
M00891,LDEBIT,0.01095,0.05,2025-09-22,891
M00891,WALLET,0.01793,0.05,2025-09-22,891
M00892,CARD,0.02364,0.105,2025-09-27,892
M00892,LDEBIT,0.01156,0.053,2025-09-27,892
M00893,CARD,0.02376,0.105,2025-09-29,893
M00893,LDEBIT,0.01162,0.053,2025-09-29,893
M00894,CARD,0.02393,0.105,2025-09-29,894
M00894,LDEBIT,0.0117,0.053,2025-09-29,894
M00894,TOKEN,0.02447,0.105,2025-09-29,894
M00894,WALLET,0.01915,0.053,2025-09-29,894
M00895,CARD,0.01761,0.072,2025-09-30,895
M00895,LDEBIT,0.00861,0.036,2025-09-30,895
M00895,TOKEN,0.018,0.072,2025-09-30,895
M00896,BANKTR,0.00201,0.42,2025-10-03,896
M00896,CARD,0.0151,0.07,2025-10-03,896
M00897,CARD,0.02479,0.105,2025-10-05,897
M00897,LDEBIT,0.01212,0.053,2025-10-05,897
M00897,WALLET,0.01983,0.053,2025-10-05,897
M00898,CARD,0.02355,0.1,2025-10-06,898
M00898,TOKEN,0.02408,0.1,2025-10-06,898
M00899,CARD,0.02312,0.105,2025-10-07,899
M00899,LDEBIT,0.01131,0.053,2025-10-07,899
M00900,CARD,0.0155,0.07,2025-10-08,900
M00900,LDEBIT,0.00758,0.035,2025-10-08,900
M00901,CARD,0.02439,0.105,2025-10-10,901
M00901,LDEBIT,0.01193,0.053,2025-10-10,901
M00901,WALLET,0.01951,0.053,2025-10-10,901
M00902,CARD,0.0222,0.105,2025-10-11,902
M00902,LDEBIT,0.01085,0.053,2025-10-11,902
M00902,TOKEN,0.02269,0.105,2025-10-11,902
M00902,WALLET,0.01776,0.053,2025-10-11,902
M00903,CARD,0.02496,0.105,2025-10-11,903
M00903,LDEBIT,0.0122,0.053,2025-10-11,903
M00903,WALLET,0.01997,0.053,2025-10-11,903
M00904,CARD,0.02174,0.105,2025-10-13,904
M00904,LDEBIT,0.01063,0.053,2025-10-13,904
M00904,TOKEN,0.02223,0.105,2025-10-13,904
M00904,WALLET,0.0174,0.053,2025-10-13,904
M00905,CARD,0.02069,0.105,2025-10-15,905
M00905,LDEBIT,0.01011,0.053,2025-10-15,905
M00905,TOKEN,0.02115,0.105,2025-10-15,905
M00905,WALLET,0.01655,0.053,2025-10-15,905
M00906,CARD,0.02411,0.105,2025-10-16,906
M00906,LDEBIT,0.01179,0.053,2025-10-16,906
M00906,TOKEN,0.02465,0.105,2025-10-16,906
M00907,CARD,0.02362,0.105,2025-10-17,907
M00907,LDEBIT,0.01155,0.053,2025-10-17,907
M00908,CARD,0.01428,0.072,2025-10-18,908
M00908,TOKEN,0.0146,0.072,2025-10-18,908
M00908,LDEBIT,0.00698,0.036,2025-10-18,908
M00908,BNPL,0.02856,0.0,2025-10-18,908
M00909,CARD,0.0236,0.1,2025-10-19,909
M00909,TOKEN,0.02413,0.1,2025-10-19,909
M00910,CARD,0.02306,0.1,2025-10-19,910
M00910,TOKEN,0.02357,0.1,2025-10-19,910
M00910,LDEBIT,0.01127,0.05,2025-10-19,910
M00910,BNPL,0.04612,0.0,2025-10-19,910
M00911,CARD,0.02197,0.1,2025-10-21,911
M00911,TOKEN,0.02246,0.1,2025-10-21,911
M00911,LDEBIT,0.01074,0.05,2025-10-21,911
M00911,WALLET,0.01757,0.05,2025-10-21,911
M00911,BNPL,0.04393,0.0,2025-10-21,911
M00912,CARD,0.0238,0.105,2025-10-23,912
M00912,LDEBIT,0.01164,0.053,2025-10-23,912
M00912,TOKEN,0.02433,0.105,2025-10-23,912
M00912,WALLET,0.01904,0.053,2025-10-23,912
M00913,CARD,0.02255,0.105,2025-10-25,913
M00913,LDEBIT,0.01102,0.053,2025-10-25,913
M00913,TOKEN,0.02305,0.105,2025-10-25,913
M00913,WALLET,0.01804,0.053,2025-10-25,913
M00914,CARD,0.02191,0.1,2025-10-26,914
M00914,TOKEN,0.0224,0.1,2025-10-26,914
M00914,LDEBIT,0.01071,0.05,2025-10-26,914
M00915,CARD,0.02138,0.1,2025-10-26,915
M00915,TOKEN,0.02186,0.1,2025-10-26,915
M00915,LDEBIT,0.01045,0.05,2025-10-26,915
M00915,WALLET,0.01711,0.05,2025-10-26,915
M00916,CARD,0.02245,0.1,2025-10-27,916
M00916,TOKEN,0.02295,0.1,2025-10-27,916
M00916,LDEBIT,0.01098,0.05,2025-10-27,916
M00917,CARD,0.02224,0.105,2025-10-27,917
M00917,LDEBIT,0.01087,0.053,2025-10-27,917
M00917,TOKEN,0.02273,0.105,2025-10-27,917
M00918,CARD,0.02447,0.105,2025-10-27,918
M00918,TOKEN,0.02502,0.105,2025-10-27,918
M00918,BNPL,0.04895,0.0,2025-10-27,918
M00919,CARD,0.02268,0.105,2025-10-29,919
M00919,LDEBIT,0.01109,0.053,2025-10-29,919
M00919,TOKEN,0.02318,0.105,2025-10-29,919
M00919,WALLET,0.01814,0.053,2025-10-29,919
M00920,CARD,0.02162,0.1,2025-10-30,920
M00920,TOKEN,0.0221,0.1,2025-10-30,920
M00920,BNPL,0.04325,0.0,2025-10-30,920
M00921,CARD,0.02335,0.105,2025-10-30,921
M00921,LDEBIT,0.01142,0.053,2025-10-30,921
M00921,TOKEN,0.02387,0.105,2025-10-30,921
M00922,CARD,0.02386,0.105,2025-11-01,922
M00922,LDEBIT,0.01166,0.053,2025-11-01,922
M00922,WALLET,0.01908,0.053,2025-11-01,922
M00923,CARD,0.02479,0.105,2025-11-02,923
M00923,LDEBIT,0.01212,0.053,2025-11-02,923
M00923,TOKEN,0.02534,0.105,2025-11-02,923
M00923,WALLET,0.01983,0.053,2025-11-02,923
M00924,CARD,0.02311,0.1,2025-11-03,924
M00924,TOKEN,0.02362,0.1,2025-11-03,924
M00925,CARD,0.0232,0.1,2025-11-04,925
M00925,TOKEN,0.02371,0.1,2025-11-04,925
M00926,CARD,0.02094,0.1,2025-11-04,926
M00926,TOKEN,0.02141,0.1,2025-11-04,926
M00926,LDEBIT,0.01024,0.05,2025-11-04,926
M00926,WALLET,0.01676,0.05,2025-11-04,926
M00926,BNPL,0.04189,0.0,2025-11-04,926
M00927,BANKTR,0.00218,0.42,2025-11-05,927
M00927,CARD,0.01632,0.07,2025-11-05,927
M00928,BANKTR,0.0021,0.42,2025-11-05,928
M00928,CARD,0.01573,0.07,2025-11-05,928
M00929,CARD,0.02455,0.1,2025-11-06,929
M00929,TOKEN,0.0251,0.1,2025-11-06,929
M00929,BNPL,0.0491,0.0,2025-11-06,929
M00930,CARD,0.02243,0.1,2025-11-08,930
M00930,TOKEN,0.02293,0.1,2025-11-08,930
M00930,LDEBIT,0.01097,0.05,2025-11-08,930
M00931,CARD,0.02379,0.1,2025-11-10,931
M00931,TOKEN,0.02432,0.1,2025-11-10,931
M00932,CARD,0.02268,0.1,2025-11-11,932
M00932,TOKEN,0.02318,0.1,2025-11-11,932
M00932,LDEBIT,0.01109,0.05,2025-11-11,932
M00932,WALLET,0.01814,0.05,2025-11-11,932
M00933,CARD,0.02166,0.105,2025-11-12,933
M00933,LDEBIT,0.01059,0.053,2025-11-12,933
M00934,CARD,0.02311,0.1,2025-11-18,934
M00934,TOKEN,0.02363,0.1,2025-11-18,934
M00934,LDEBIT,0.0113,0.05,2025-11-18,934
M00934,WALLET,0.01849,0.05,2025-11-18,934
M00935,CARD,0.02389,0.105,2025-11-23,935
M00935,LDEBIT,0.01168,0.053,2025-11-23,935
M00935,TOKEN,0.02442,0.105,2025-11-23,935
M00935,WALLET,0.01911,0.053,2025-11-23,935
M00936,CARD,0.02376,0.1,2025-11-24,936
M00936,TOKEN,0.02428,0.1,2025-11-24,936
M00937,CARD,0.01646,0.07,2025-11-24,937
M00937,LDEBIT,0.00805,0.035,2025-11-24,937
M00938,CARD,0.02388,0.105,2025-11-25,938
M00938,LDEBIT,0.01168,0.053,2025-11-25,938
M00939,CARD,0.0243,0.105,2025-11-27,939
M00939,LDEBIT,0.01188,0.053,2025-11-27,939
M00939,WALLET,0.01944,0.053,2025-11-27,939
M00940,CARD,0.02399,0.105,2025-11-27,940
M00940,LDEBIT,0.01173,0.053,2025-11-27,940
M00940,TOKEN,0.02452,0.105,2025-11-27,940
M00941,CARD,0.02319,0.105,2025-11-28,941
M00941,LDEBIT,0.01134,0.053,2025-11-28,941
M00941,TOKEN,0.0237,0.105,2025-11-28,941
M00942,CARD,0.01806,0.072,2025-11-29,942
M00942,TOKEN,0.01846,0.072,2025-11-29,942
M00942,LDEBIT,0.00883,0.036,2025-11-29,942
M00942,WALLET,0.01445,0.036,2025-11-29,942
M00943,CARD,0.02473,0.105,2025-11-30,943
M00943,LDEBIT,0.01209,0.053,2025-11-30,943
M00943,TOKEN,0.02528,0.105,2025-11-30,943
M00943,WALLET,0.01978,0.053,2025-11-30,943
M00944,BANKTR,0.00219,0.42,2025-11-30,944
M00944,CARD,0.0164,0.07,2025-11-30,944
M00945,CARD,0.02412,0.1,2025-11-30,945
M00945,TOKEN,0.02466,0.1,2025-11-30,945
M00946,CARD,0.02545,0.105,2025-12-01,946
M00946,LDEBIT,0.01244,0.053,2025-12-01,946
M00946,TOKEN,0.02601,0.105,2025-12-01,946
M00947,CARD,0.02371,0.105,2025-12-06,947
M00947,LDEBIT,0.01159,0.053,2025-12-06,947
M00947,WALLET,0.01897,0.053,2025-12-06,947
M00948,CARD,0.02294,0.1,2025-12-07,948
M00948,TOKEN,0.02345,0.1,2025-12-07,948
M00948,LDEBIT,0.01122,0.05,2025-12-07,948
M00948,WALLET,0.01835,0.05,2025-12-07,948
M00948,BNPL,0.04588,0.0,2025-12-07,948
M00949,CARD,0.02468,0.105,2025-12-07,949
M00949,LDEBIT,0.01207,0.053,2025-12-07,949
M00949,WALLET,0.01974,0.053,2025-12-07,949
M00950,CARD,0.02253,0.105,2025-12-08,950
M00950,LDEBIT,0.01101,0.053,2025-12-08,950
M00951,CARD,0.02165,0.1,2025-12-10,951
M00951,TOKEN,0.02213,0.1,2025-12-10,951
M00952,CARD,0.02384,0.105,2025-12-10,952
M00952,LDEBIT,0.01166,0.053,2025-12-10,952
M00953,CARD,0.02466,0.105,2025-12-10,953
M00953,LDEBIT,0.01206,0.053,2025-12-10,953
M00953,TOKEN,0.02521,0.105,2025-12-10,953
M00953,WALLET,0.01973,0.053,2025-12-10,953
M00954,CARD,0.01607,0.07,2025-12-11,954
M00954,LDEBIT,0.00786,0.035,2025-12-11,954
M00955,CARD,0.02141,0.1,2025-12-11,955
M00955,TOKEN,0.02188,0.1,2025-12-11,955
M00955,LDEBIT,0.01047,0.05,2025-12-11,955
M00956,CARD,0.02199,0.1,2025-12-13,956
M00956,TOKEN,0.02248,0.1,2025-12-13,956
M00956,LDEBIT,0.01075,0.05,2025-12-13,956
M00956,BNPL,0.04398,0.0,2025-12-13,956
M00957,CARD,0.023,0.1,2025-12-13,957
M00957,TOKEN,0.02351,0.1,2025-12-13,957
M00957,LDEBIT,0.01125,0.05,2025-12-13,957
M00957,WALLET,0.0184,0.05,2025-12-13,957
M00958,BANKTR,0.00207,0.42,2025-12-14,958
M00958,CARD,0.01551,0.07,2025-12-14,958
M00959,CARD,0.02237,0.1,2025-12-14,959
M00959,TOKEN,0.02287,0.1,2025-12-14,959
M00959,LDEBIT,0.01094,0.05,2025-12-14,959
M00960,CARD,0.02229,0.1,2025-12-15,960
M00960,TOKEN,0.02279,0.1,2025-12-15,960
M00960,LDEBIT,0.0109,0.05,2025-12-15,960
M00960,BNPL,0.04458,0.0,2025-12-15,960
M00961,CARD,0.02415,0.105,2025-12-16,961
M00961,LDEBIT,0.01181,0.053,2025-12-16,961
M00961,TOKEN,0.02469,0.105,2025-12-16,961
M00961,WALLET,0.01932,0.053,2025-12-16,961
M00962,CARD,0.02436,0.105,2025-12-22,962
M00962,LDEBIT,0.01191,0.053,2025-12-22,962
M00963,CARD,0.02361,0.105,2025-12-23,963
M00963,LDEBIT,0.01154,0.053,2025-12-23,963
M00964,CARD,0.02378,0.105,2025-12-24,964
M00964,LDEBIT,0.01162,0.053,2025-12-24,964
M00964,TOKEN,0.02431,0.105,2025-12-24,964
M00965,BANKTR,0.00197,0.42,2025-12-27,965
M00965,CARD,0.01476,0.07,2025-12-27,965
M00966,CARD,0.02171,0.1,2025-12-27,966
M00966,TOKEN,0.02219,0.1,2025-12-27,966
M00966,BNPL,0.04342,0.0,2025-12-27,966
M00967,CARD,0.02355,0.1,2025-12-30,967
M00967,TOKEN,0.02407,0.1,2025-12-30,967
M00967,LDEBIT,0.01151,0.05,2025-12-30,967
M00967,BNPL,0.04709,0.0,2025-12-30,967
M00968,CARD,0.01532,0.07,2025-12-30,968
M00968,LDEBIT,0.00749,0.035,2025-12-30,968
M00969,CARD,0.02367,0.105,2026-01-01,969
M00969,LDEBIT,0.01157,0.053,2026-01-01,969
M00969,TOKEN,0.02419,0.105,2026-01-01,969
M00970,CARD,0.02277,0.1,2026-01-03,970
M00970,TOKEN,0.02328,0.1,2026-01-03,970
M00971,CARD,0.02348,0.105,2026-01-04,971
M00971,TOKEN,0.024,0.105,2026-01-04,971
M00971,LDEBIT,0.01148,0.053,2026-01-04,971
M00972,CARD,0.02293,0.1,2026-01-05,972
M00972,TOKEN,0.02344,0.1,2026-01-05,972
M00972,LDEBIT,0.01121,0.05,2026-01-05,972
M00972,WALLET,0.01834,0.05,2026-01-05,972
M00973,CARD,0.02244,0.105,2026-01-06,973
M00973,LDEBIT,0.01097,0.053,2026-01-06,973
M00974,CARD,0.02176,0.1,2026-01-07,974
M00974,TOKEN,0.02225,0.1,2026-01-07,974
M00974,LDEBIT,0.01064,0.05,2026-01-07,974
M00974,BNPL,0.04353,0.0,2026-01-07,974
M00975,CARD,0.02212,0.105,2026-01-07,975
M00975,TOKEN,0.02261,0.105,2026-01-07,975
M00976,CARD,0.0154,0.072,2026-01-07,976
M00976,TOKEN,0.01574,0.072,2026-01-07,976
M00976,LDEBIT,0.00753,0.036,2026-01-07,976
M00976,WALLET,0.01232,0.036,2026-01-07,976
M00977,BANKTR,0.00216,0.42,2026-01-07,977
M00977,CARD,0.01619,0.07,2026-01-07,977
M00978,BANKTR,0.00211,0.42,2026-01-08,978
M00978,CARD,0.01583,0.07,2026-01-08,978
M00979,CARD,0.02244,0.1,2026-01-08,979
M00979,TOKEN,0.02294,0.1,2026-01-08,979
M00979,BNPL,0.04489,0.0,2026-01-08,979
M00980,CARD,0.02256,0.1,2026-01-08,980
M00980,TOKEN,0.02306,0.1,2026-01-08,980
M00980,LDEBIT,0.01103,0.05,2026-01-08,980
M00980,WALLET,0.01805,0.05,2026-01-08,980
M00981,BANKTR,0.00209,0.42,2026-01-09,981
M00981,CARD,0.01568,0.07,2026-01-09,981
M00982,CARD,0.02383,0.105,2026-01-10,982
M00982,LDEBIT,0.01165,0.053,2026-01-10,982
M00982,WALLET,0.01906,0.053,2026-01-10,982
M00983,CARD,0.02312,0.1,2026-01-11,983
M00983,TOKEN,0.02364,0.1,2026-01-11,983
M00984,BANKTR,0.00215,0.42,2026-01-12,984
M00984,CARD,0.01614,0.07,2026-01-12,984
M00985,CARD,0.0237,0.105,2026-01-16,985
M00985,TOKEN,0.02423,0.105,2026-01-16,985
M00985,LDEBIT,0.01159,0.053,2026-01-16,985
M00985,WALLET,0.01896,0.053,2026-01-16,985
M00985,BNPL,0.0474,0.0,2026-01-16,985
M00986,CARD,0.0238,0.105,2026-01-16,986
M00986,TOKEN,0.02433,0.105,2026-01-16,986
M00986,LDEBIT,0.01163,0.053,2026-01-16,986
M00986,WALLET,0.01904,0.053,2026-01-16,986
M00986,BNPL,0.0476,0.0,2026-01-16,986
M00987,CARD,0.02074,0.1,2026-01-16,987
M00987,TOKEN,0.0212,0.1,2026-01-16,987
M00987,LDEBIT,0.01014,0.05,2026-01-16,987
M00988,CARD,0.02321,0.1,2026-01-18,988
M00988,TOKEN,0.02373,0.1,2026-01-18,988
M00989,CARD,0.0226,0.105,2026-01-24,989
M00989,LDEBIT,0.01105,0.053,2026-01-24,989
M00990,CARD,0.02166,0.1,2026-01-29,990
M00990,TOKEN,0.02215,0.1,2026-01-29,990
M00991,CARD,0.02445,0.105,2026-01-30,991
M00991,TOKEN,0.025,0.105,2026-01-30,991
M00991,LDEBIT,0.01195,0.053,2026-01-30,991
M00992,BANKTR,0.00203,0.42,2026-01-30,992
M00992,CARD,0.01519,0.07,2026-01-30,992
M00993,CARD,0.02303,0.105,2026-01-31,993
M00993,TOKEN,0.02354,0.105,2026-01-31,993
M00993,LDEBIT,0.01126,0.053,2026-01-31,993
M00994,CARD,0.02282,0.105,2026-02-01,994
M00994,LDEBIT,0.01116,0.053,2026-02-01,994
M00994,TOKEN,0.02332,0.105,2026-02-01,994
M00995,CARD,0.02188,0.1,2026-02-03,995
M00995,TOKEN,0.02237,0.1,2026-02-03,995
M00995,LDEBIT,0.0107,0.05,2026-02-03,995
M00996,CARD,0.02257,0.1,2026-02-04,996
M00996,TOKEN,0.02307,0.1,2026-02-04,996
M00996,LDEBIT,0.01103,0.05,2026-02-04,996
M00996,WALLET,0.01805,0.05,2026-02-04,996
M00996,BNPL,0.04514,0.0,2026-02-04,996
M00997,BANKTR,0.00206,0.42,2026-02-04,997
M00997,CARD,0.01544,0.07,2026-02-04,997
M00998,CARD,0.02319,0.1,2026-02-05,998
M00998,TOKEN,0.02371,0.1,2026-02-05,998
M00998,LDEBIT,0.01134,0.05,2026-02-05,998
M00998,WALLET,0.01855,0.05,2026-02-05,998
M00999,CARD,0.02357,0.105,2026-02-08,999
M00999,TOKEN,0.02409,0.105,2026-02-08,999
M00999,LDEBIT,0.01152,0.053,2026-02-08,999
M01000,BANKTR,0.00222,0.42,2026-02-09,1000
M01000,CARD,0.01663,0.07,2026-02-09,1000
M01001,CARD,0.02121,0.1,2026-02-11,1001
M01001,TOKEN,0.02168,0.1,2026-02-11,1001
M01002,CARD,0.02459,0.105,2026-02-11,1002
M01002,LDEBIT,0.01202,0.053,2026-02-11,1002
M01002,TOKEN,0.02514,0.105,2026-02-11,1002
M01003,CARD,0.02367,0.105,2026-02-12,1003
M01003,LDEBIT,0.01157,0.053,2026-02-12,1003
M01003,TOKEN,0.0242,0.105,2026-02-12,1003
M01004,CARD,0.02264,0.105,2026-02-13,1004
M01004,LDEBIT,0.01107,0.053,2026-02-13,1004
M01004,WALLET,0.01811,0.053,2026-02-13,1004
M01005,BANKTR,0.0022,0.42,2026-02-13,1005
M01005,CARD,0.01653,0.07,2026-02-13,1005
M01006,CARD,0.02196,0.1,2026-02-15,1006
M01006,TOKEN,0.02244,0.1,2026-02-15,1006
M01006,LDEBIT,0.01073,0.05,2026-02-15,1006
M01007,CARD,0.02339,0.1,2026-02-18,1007
M01007,TOKEN,0.02391,0.1,2026-02-18,1007
M01007,LDEBIT,0.01144,0.05,2026-02-18,1007
M01007,WALLET,0.01871,0.05,2026-02-18,1007
M01007,BNPL,0.04678,0.0,2026-02-18,1007
M01008,CARD,0.02488,0.105,2026-02-19,1008
M01008,LDEBIT,0.01216,0.053,2026-02-19,1008
