merchant_key,merchant_id,mid,merchant_name,country_code,segment,vertical,service,integration_type,settlement_type,account_manager,signup_date,live_date,first_txn_date,live_date_corrected,last_txn_date,days_signup_to_live,days_live_to_first_txn,is_activated,lifecycle_status,signup_cohort,live_cohort,live_fy,is_new_in_period,signup_date_key,live_date_key,first_txn_date_key,last_txn_date_key
307,M00307,SA142705306,Pearl Travel,SA,Online,Travel & Hospitality,Online Checkout,Direct API,T+1,Omar Al-Anazi,2022-08-08,2022-11-06,2024-07-01,0,2026-06-30,90.0,603.0,0,Active,2022-08,2022-11,2023.0,0,20220808,20221106,20240701,20260630
308,M00308,OM188757830,Green Learning,OM,Online,Education,Online Checkout,Direct API,Instant,Salim Al-Harthy,2022-08-09,2022-09-22,2024-07-01,0,2026-06-30,44.0,648.0,0,Active,2022-08,2022-09,2023.0,0,20220809,20220922,20240701,20260630
309,M00309,AE239330460,Cedar Kitchen,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,Instant,Yousef Al-Marri,2022-08-11,2022-08-29,2024-07-01,0,2026-06-30,18.0,672.0,0,Active,2022-08,2022-08,2023.0,0,20220811,20220829,20240701,20260630
310,M00310,SA592705693,Coral Travel,SA,Online,Travel & Hospitality,Online Checkout,E-commerce Plugin,T+2,Turki Al-Shammari,2022-08-13,2022-09-02,2024-07-01,0,2026-06-30,20.0,668.0,0,Active,2022-08,2022-09,2023.0,0,20220813,20220902,20240701,20260630
311,M00311,EG775891339,Urban Boutique,EG,SME,Retail,Online Checkout,E-commerce Plugin,T+1,Nadia Fouad,2022-08-15,2022-08-22,2024-07-01,0,2026-06-30,7.0,679.0,0,Active,2022-08,2022-08,2023.0,0,20220815,20220822,20240701,20260630
312,M00313,EG988355477,Falcon Consulting,EG,SME,Professional Services,Online Checkout,E-commerce Plugin,T+2,Karim Ezzat,2022-08-21,2022-09-10,2024-07-02,0,2026-06-30,20.0,661.0,0,Active,2022-08,2022-09,2023.0,0,20220821,20220910,20240702,20260630
313,M00314,EG838350410,Coral Legal,EG,SME,Professional Services,POS Acceptance,POS Terminal,T+2,Mai Ragab,2022-08-24,2022-09-11,2024-07-02,0,2026-06-29,18.0,660.0,0,Active,2022-08,2022-09,2023.0,0,20220824,20220911,20240702,20260629
314,M00315,EG792191738,Swift Mart,EG,SME,Retail,Payment Links,Payment Links,T+1,Mai Ragab,2022-08-24,2022-09-01,2024-07-02,0,2026-06-30,8.0,670.0,0,Active,2022-08,2022-09,2023.0,0,20220824,20220901,20240702,20260630
315,M00316,SA307616362,Palm Bakery,SA,Online,Food & Beverage,Online Checkout,E-commerce Plugin,T+1,Omar Al-Anazi,2022-08-24,2022-09-04,2024-07-01,0,2026-06-30,11.0,666.0,0,Active,2022-08,2022-09,2023.0,0,20220824,20220904,20240701,20260630
316,M00317,SA332563719,Urban Bakery,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Reem Al-Ghamdi,2022-08-25,2022-09-17,2024-07-01,0,2026-06-29,23.0,653.0,0,Active,2022-08,2022-09,2023.0,0,20220825,20220917,20240701,20260629
317,M00318,EG105351460,Golden Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,T+2,Nadia Fouad,2022-08-31,2022-09-15,2024-07-01,0,2026-02-28,15.0,655.0,0,Churned,2022-08,2022-09,2023.0,0,20220831,20220915,20240701,20260228
318,M00319,AE761816465,Crescent Outlet,AE,SME,Retail,POS Acceptance,POS Terminal,Instant,Layla Haddad,2022-09-05,2022-10-03,2024-07-01,0,2026-06-30,28.0,637.0,0,Active,2022-09,2022-10,2023.0,0,20220905,20221003,20240701,20260630
319,M00320,SA660258875,Royal Boutique,SA,SME,Retail,Online Checkout,Direct API,T+2,Turki Al-Shammari,2022-09-06,2022-12-19,2024-07-01,0,2026-06-30,104.0,560.0,0,Active,2022-09,2022-12,2023.0,0,20220906,20221219,20240701,20260630
320,M00321,OM224536276,Falcon Cafe,OM,SME,Food & Beverage,Payment Links,Payment Links,T+2,Salim Al-Harthy,2022-09-09,2022-09-15,2024-07-02,0,2026-06-30,6.0,656.0,0,Active,2022-09,2022-09,2023.0,0,20220909,20220915,20240702,20260630
321,M00322,EG820064163,Crescent Mart,EG,SME,Retail,Payment Links,Payment Links,T+1,Karim Ezzat,2022-09-11,2022-09-18,2024-07-01,0,2026-06-29,7.0,652.0,0,Active,2022-09,2022-09,2023.0,0,20220911,20220918,20240701,20260629
322,M00323,EG145730757,Cedar Schools,EG,Online,Education,Online Checkout,Hosted Checkout,T+1,Nadia Fouad,2022-09-11,2022-09-28,2024-07-01,0,2024-12-31,17.0,642.0,0,Churned,2022-09,2022-09,2023.0,0,20220911,20220928,20240701,20241231
323,M00312,SA133788044,Silver Deals,SA,Enterprise,E-commerce,Payment Links,Payment Links,T+1,Turki Al-Shammari,2022-08-28,2022-08-28,,0,,0.0,,0,Live - never transacted,2022-08,2022-08,2023.0,0,20220828,20220828,,
324,M00324,AE822826995,Metro Bakery,AE,SME,Food & Beverage,Payment Links,Payment Links,T+2,Yousef Al-Marri,2022-09-15,2022-09-18,,0,,3.0,,0,Live - never transacted,2022-09,2022-09,2023.0,0,20220915,20220918,,
325,M00325,OM869421466,Cedar Traders,OM,B2B,Distribution & Wholesale,B2B Collections,Payment Links,Weekly,Salim Al-Harthy,2022-09-16,2022-09-20,2024-07-01,0,2026-06-28,4.0,650.0,0,Active,2022-09,2022-09,2023.0,0,20220916,20220920,20240701,20260628
326,M00326,OM173271126,Silver Outlet,OM,SME,Retail,POS Acceptance,POS Terminal,T+1,Salim Al-Harthy,2022-09-16,2022-10-01,2024-07-01,0,2026-02-28,15.0,639.0,0,Churned,2022-09,2022-10,2023.0,0,20220916,20221001,20240701,20260228
327,M00327,SA256650029,Silver Cart,SA,Online,E-commerce,Subscriptions,Direct API,T+2,Reem Al-Ghamdi,2022-09-19,2023-01-03,2024-07-01,0,2026-06-30,106.0,545.0,0,Active,2022-09,2023-01,2023.0,0,20220919,20230103,20240701,20260630
328,M00328,AE711049967,Green Trading,AE,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Layla Haddad,2022-09-22,2023-01-06,2024-07-01,0,2026-06-30,106.0,542.0,0,Active,2022-09,2023-01,2023.0,0,20220922,20230106,20240701,20260630
329,M00329,AE333147027,Royal Tours,AE,Online,Travel & Hospitality,Subscriptions,Direct API,T+2,Yousef Al-Marri,2022-09-24,2023-01-18,2024-07-01,0,2024-10-30,116.0,530.0,0,Churned,2022-09,2023-01,2023.0,0,20220924,20230118,20240701,20241030
330,M00330,AE526176909,Bright Consulting,AE,SME,Professional Services,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2022-09-25,2022-10-29,2024-07-01,0,2026-06-27,34.0,611.0,0,Active,2022-09,2022-10,2023.0,0,20220925,20221029,20240701,20260627
331,M00331,AE317795493,Silver Online,AE,Enterprise,E-commerce,Online Checkout,E-commerce Plugin,T+2,Layla Haddad,2022-09-26,2022-10-09,2024-07-01,0,2026-06-30,13.0,631.0,0,Active,2022-09,2022-10,2023.0,0,20220926,20221009,20240701,20260630
332,M00332,EG215045135,Prime Travel,EG,Enterprise,Travel & Hospitality,Online Checkout,Hosted Checkout,T+1,Karim Ezzat,2022-09-26,2022-11-03,2024-07-01,0,2026-06-30,38.0,606.0,0,Active,2022-09,2022-11,2023.0,0,20220926,20221103,20240701,20260630
333,M00333,AE628221217,Amber Legal,AE,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Layla Haddad,2022-09-27,2022-10-21,2024-07-01,0,2026-06-29,24.0,619.0,0,Active,2022-09,2022-10,2023.0,0,20220927,20221021,20240701,20260629
334,M00334,OM334471218,Blue Cart,OM,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Salim Al-Harthy,2022-09-27,2022-10-29,2024-07-01,0,2026-06-30,32.0,611.0,0,Active,2022-09,2022-10,2023.0,0,20220927,20221029,20240701,20260630
335,M00335,SA945807399,Oasis Institute,SA,SME,Education,Payment Links,Payment Links,T+2,Turki Al-Shammari,2022-09-28,2022-10-03,2024-07-01,0,2026-06-28,5.0,637.0,0,Active,2022-09,2022-10,2023.0,0,20220928,20221003,20240701,20260628
336,M00336,EG819867905,Palm EdTech,EG,Online,Education,Online Checkout,Direct API,T+1,Nadia Fouad,2022-10-02,2022-11-27,2024-07-11,0,2026-06-26,56.0,592.0,0,Active,2022-10,2022-11,2023.0,0,20221002,20221127,20240711,20260626
337,M00337,SA971949588,Royal Outlet,SA,Enterprise,Retail,POS Acceptance,POS Terminal,T+1,Omar Al-Anazi,2022-10-02,,,0,,,,0,Onboarding (not live),2022-10,,,0,20221002,,,
338,M00338,SA531068167,Swift Cafe,SA,SME,Food & Beverage,Payment Links,Payment Links,T+2,Turki Al-Shammari,2022-10-04,2022-10-09,,0,,5.0,,0,Live - never transacted,2022-10,2022-10,2023.0,0,20221004,20221009,,
339,M00339,SA259363162,Cedar Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2022-10-04,2022-11-07,2024-07-01,0,2026-06-29,34.0,602.0,0,Active,2022-10,2022-11,2023.0,0,20221004,20221107,20240701,20260629
340,M00340,SA165400141,Sand Roastery,SA,SME,Food & Beverage,Online Checkout,E-commerce Plugin,Instant,Turki Al-Shammari,2022-10-09,2022-10-27,2024-07-01,0,2026-06-30,18.0,613.0,0,Active,2022-10,2022-10,2023.0,0,20221009,20221027,20240701,20260630
341,M00341,SA721650034,Cedar Boutique,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2022-10-19,2022-11-15,,0,,27.0,,0,Live - never transacted,2022-10,2022-11,2023.0,0,20221019,20221115,,
342,M00342,AE998528073,Pearl Basket,AE,Online,E-commerce,Online Checkout,Hosted Checkout,T+1,Layla Haddad,2022-10-19,2022-11-15,2024-07-01,0,2026-06-30,27.0,594.0,0,Active,2022-10,2022-11,2023.0,0,20221019,20221115,20240701,20260630
343,M00343,EG670766393,Silver Medical,EG,SME,Healthcare,POS Acceptance,POS Terminal,T+2,Hany Soliman,2022-10-27,2022-11-19,2024-07-01,0,2026-06-29,23.0,590.0,0,Active,2022-10,2022-11,2023.0,0,20221027,20221119,20240701,20260629
344,M00344,EG468145711,Nova Market,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Karim Ezzat,2022-10-31,2022-11-26,2024-07-01,0,2026-06-29,26.0,583.0,0,Active,2022-10,2022-11,2023.0,0,20221031,20221126,20240701,20260629
345,M00345,AE671906697,Royal Cafe,AE,Enterprise,Food & Beverage,Online Checkout,Hosted Checkout,T+1,Layla Haddad,2022-11-06,2022-12-16,2024-07-01,0,2026-06-30,40.0,563.0,0,Active,2022-11,2022-12,2023.0,0,20221106,20221216,20240701,20260630
346,M00346,SA620446884,Amber Outlet,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2022-11-06,2022-12-04,2024-07-01,0,2026-06-30,28.0,575.0,0,Active,2022-11,2022-12,2023.0,0,20221106,20221204,20240701,20260630
347,M00347,EG537272220,Green Deals,EG,Online,E-commerce,Online Checkout,E-commerce Plugin,T+2,Karim Ezzat,2022-11-06,2022-12-01,2024-07-01,0,2026-06-30,25.0,578.0,0,Active,2022-11,2022-12,2023.0,0,20221106,20221201,20240701,20260630
348,M00348,EG511253320,Coral Bakery,EG,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Nadia Fouad,2022-11-13,2022-11-23,2024-07-02,0,2026-06-30,10.0,587.0,0,Active,2022-11,2022-11,2023.0,0,20221113,20221123,20240702,20260630
349,M00349,AE609791679,Golden Mart,AE,SME,Retail,Online Checkout,Hosted Checkout,Instant,Yousef Al-Marri,2022-11-16,2022-12-25,2024-07-02,0,2026-06-29,39.0,555.0,0,Active,2022-11,2022-12,2023.0,0,20221116,20221225,20240702,20260629
350,M00350,SA977935480,Silver Mart,SA,SME,Retail,POS Acceptance,POS Terminal,Instant,Turki Al-Shammari,2022-11-19,2022-12-10,2024-07-01,0,2026-06-29,21.0,569.0,0,Active,2022-11,2022-12,2023.0,0,20221119,20221210,20240701,20260629
351,M00351,EG214548323,Zenith Distribution,EG,B2B,Distribution & Wholesale,B2B Collections,Direct API,Weekly,Nadia Fouad,2022-11-20,,,0,,,,0,Onboarding (not live),2022-11,,,0,20221120,,,
352,M00352,EG699756627,Golden Legal,EG,SME,Professional Services,Payment Links,Payment Links,Instant,Mai Ragab,2022-11-22,2022-12-01,2024-07-01,0,2026-06-30,9.0,578.0,0,Active,2022-11,2022-12,2023.0,0,20221122,20221201,20240701,20260630
353,M00353,OM441483176,Swift Shop,OM,Online,E-commerce,Online Checkout,Direct API,Instant,Salim Al-Harthy,2022-11-24,2023-02-10,2024-07-01,0,2026-06-30,78.0,507.0,0,Active,2022-11,2023-02,2023.0,0,20221124,20230210,20240701,20260630
354,M00354,EG706540547,Horizon Outlet,EG,SME,Retail,Payment Links,Payment Links,Instant,Mai Ragab,2022-11-25,2022-12-04,,0,,9.0,,0,Live - never transacted,2022-11,2022-12,2023.0,0,20221125,20221204,,
355,M00355,SA462175242,Sand Stores,SA,SME,Retail,POS Acceptance,POS Terminal,T+2,Turki Al-Shammari,2022-11-26,2022-12-28,2024-07-01,0,2026-06-30,32.0,551.0,0,Active,2022-11,2022-12,2023.0,0,20221126,20221228,20240701,20260630
356,M00356,SA280340580,Blue Services,SA,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Reem Al-Ghamdi,2022-11-28,2022-12-25,2024-07-01,0,2026-06-30,27.0,554.0,0,Active,2022-11,2022-12,2023.0,0,20221128,20221225,20240701,20260630
357,M00357,EG331354329,Blue Grill,EG,Enterprise,Food & Beverage,Online Checkout,Hosted Checkout,T+1,Karim Ezzat,2022-11-29,2022-12-13,2024-07-01,0,2026-06-30,14.0,566.0,0,Active,2022-11,2022-12,2023.0,0,20221129,20221213,20240701,20260630
358,M00358,SA845256570,Metro Outlet,SA,SME,Retail,Online Checkout,Direct API,T+1,Omar Al-Anazi,2022-11-29,,,0,,,,0,Onboarding (not live),2022-11,,,0,20221129,,,
359,M00359,SA218399497,Royal Grill,SA,SME,Food & Beverage,POS Acceptance,POS Terminal,T+2,Omar Al-Anazi,2022-12-01,2023-01-05,2024-07-01,0,2026-06-30,35.0,543.0,0,Active,2022-12,2023-01,2023.0,0,20221201,20230105,20240701,20260630
360,M00360,EG219821138,Crescent Cloud,EG,Online,Digital Services,Online Checkout,Hosted Checkout,T+2,Nadia Fouad,2022-12-17,2023-01-21,2024-07-01,0,2026-06-30,35.0,527.0,0,Active,2022-12,2023-01,2023.0,0,20221217,20230121,20240701,20260630
361,M00361,EG130340960,Zenith Roastery,EG,SME,Food & Beverage,Online Checkout,Direct API,T+2,Hany Soliman,2022-12-18,,,0,,,,0,Onboarding (not live),2022-12,,,0,20221218,,,
362,M00362,SA914955375,Zenith Cart,SA,Online,E-commerce,Online Checkout,E-commerce Plugin,T+1,Omar Al-Anazi,2022-12-22,2023-01-01,2024-07-01,0,2026-06-30,10.0,547.0,0,Active,2022-12,2023-01,2023.0,0,20221222,20230101,20240701,20260630
363,M00363,AE853501645,Crescent Streaming,AE,Online,Digital Services,Online Checkout,Direct API,T+1,Layla Haddad,2022-12-22,2023-03-16,2024-07-01,0,2026-06-30,84.0,473.0,0,Active,2022-12,2023-03,2023.0,0,20221222,20230316,20240701,20260630
364,M00364,SA315873581,Blue Streaming,SA,Online,Digital Services,Online Checkout,E-commerce Plugin,T+2,Reem Al-Ghamdi,2022-12-24,2023-01-10,2024-07-01,0,2026-06-30,17.0,538.0,0,Active,2022-12,2023-01,2023.0,0,20221224,20230110,20240701,20260630
365,M00365,EG140153041,Sand Outlet,EG,SME,Retail,POS Acceptance,POS Terminal,Instant,Karim Ezzat,2022-12-24,2023-01-26,2024-07-01,0,2026-06-29,33.0,522.0,0,Active,2022-12,2023-01,2023.0,0,20221224,20230126,20240701,20260629
366,M00366,EG431057266,Crescent Stays,EG,Online,Travel & Hospitality,Subscriptions,Direct API,T+2,Mai Ragab,2022-12-24,2023-03-25,2024-07-01,0,2026-06-30,91.0,464.0,0,Active,2022-12,2023-03,2023.0,0,20221224,20230325,20240701,20260630
367,M00367,AE818669574,Sand Consulting,AE,SME,Professional Services,POS Acceptance,POS Terminal,T+2,Yousef Al-Marri,2022-12-26,2023-01-11,2024-07-01,0,2026-06-27,16.0,537.0,0,Active,2022-12,2023-01,2023.0,0,20221226,20230111,20240701,20260627
368,M00368,OM141192539,Oasis Shop,OM,Online,E-commerce,Online Checkout,Direct API,T+2,Salim Al-Harthy,2022-12-26,2023-03-24,2024-07-01,0,2026-06-30,88.0,465.0,0,Active,2022-12,2023-03,2023.0,0,20221226,20230324,20240701,20260630
369,M00369,SA640104269,Amber Tours,SA,Enterprise,Travel & Hospitality,Online Checkout,E-commerce Plugin,T+1,Turki Al-Shammari,2022-12-29,2023-01-19,2024-07-01,0,2026-06-30,21.0,529.0,0,Active,2022-12,2023-01,2023.0,0,20221229,20230119,20240701,20260630
370,M00370,EG583232915,Metro Shop,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Karim Ezzat,2022-12-29,,,0,,,,0,Onboarding (not live),2022-12,,,0,20221229,,,
371,M00371,SA517229087,Green Outlet,SA,SME,Retail,Payment Links,Payment Links,T+2,Reem Al-Ghamdi,2023-01-01,2023-01-05,,0,,4.0,,0,Live - never transacted,2023-01,2023-01,2023.0,0,20230101,20230105,,
372,M00372,EG872519745,Horizon Grill,EG,SME,Unclassified,Online Checkout,E-commerce Plugin,T+1,Nadia Fouad,2023-01-01,2023-01-18,2024-07-01,0,2025-06-30,17.0,530.0,0,Churned,2023-01,2023-01,2023.0,0,20230101,20230118,20240701,20250630
373,M00373,SA268987858,Silver Cloud,SA,Online,Digital Services,Online Checkout,Direct API,T+1,Reem Al-Ghamdi,2023-01-06,2023-04-06,2024-07-01,0,2026-06-30,90.0,452.0,0,Active,2023-01,2023-04,2023.0,0,20230106,20230406,20240701,20260630
374,M00374,EG645757397,Urban Trading,EG,B2B,Distribution & Wholesale,B2B Collections,Payment Links,T+1,Karim Ezzat,2023-01-09,,,0,,,,0,Onboarding (not live),2023-01,,,0,20230109,,,
375,M00375,EG873952802,Horizon Boutique,EG,Enterprise,Retail,Online Checkout,Hosted Checkout,T+1,Nadia Fouad,2023-01-10,2023-02-03,2024-07-01,0,2026-06-30,24.0,514.0,0,Active,2023-01,2023-02,2023.0,0,20230110,20230203,20240701,20260630
376,M00376,EG578179109,Blue Hotels,EG,Online,Travel & Hospitality,Online Checkout,Direct API,T+2,Karim Ezzat,2023-01-10,2023-03-01,2024-07-01,0,2026-06-30,50.0,488.0,0,Active,2023-01,2023-03,2023.0,0,20230110,20230301,20240701,20260630
377,M00377,OM450405182,Horizon Cafe,OM,Online,Food & Beverage,Online Checkout,Direct API,T+1,Salim Al-Harthy,2023-01-11,2023-05-03,2024-07-01,0,2026-06-30,112.0,425.0,0,Active,2023-01,2023-05,2023.0,0,20230111,20230503,20240701,20260630
378,M00379,EG564007643,Prime Hotels,EG,Online,Travel & Hospitality,Online Checkout,Direct API,T+1,Mai Ragab,2023-01-14,,,0,,,,0,Onboarding (not live),2023-01,,,0,20230114,,,
379,M00380,AE618504164,Prime Kitchen,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Layla Haddad,2023-01-16,2023-02-17,2024-07-01,0,2026-06-30,32.0,500.0,0,Active,2023-01,2023-02,2023.0,0,20230116,20230217,20240701,20260630
380,M00381,EG785459891,Cedar Express,EG,B2B,Logistics,B2B Collections,Payment Links,T+1,Mai Ragab,2023-01-16,2023-01-26,2024-07-01,0,2026-06-29,10.0,522.0,0,Active,2023-01,2023-01,2023.0,0,20230116,20230126,20240701,20260629
381,M00382,EG191889591,Sand Shop,EG,Online,E-commerce,Subscriptions,Direct API,T+2,Mai Ragab,2023-01-23,2023-05-21,2024-07-01,0,2026-06-30,118.0,407.0,0,Active,2023-01,2023-05,2023.0,0,20230123,20230521,20240701,20260630
382,M00383,SA433295013,Metro Connect,SA,B2B,Telecom & Utilities,B2B Collections,Direct API,Weekly,Reem Al-Ghamdi,2023-01-23,2023-04-12,2024-07-01,0,2026-06-25,79.0,446.0,0,Active,2023-01,2023-04,2023.0,0,20230123,20230412,20240701,20260625
383,M00378,EG196294472,Blue Roastery,EG,SME,Food & Beverage,Payment Links,Payment Links,T+2,Hany Soliman,2023-01-16,2023-01-16,,0,,0.0,,0,Live - never transacted,2023-01,2023-01,2023.0,0,20230116,20230116,,
384,M00384,AE345303542,Pearl Grill,AE,SME,Food & Beverage,POS Acceptance,POS Terminal,T+1,Yousef Al-Marri,2023-01-31,2023-02-14,2024-07-01,0,2026-06-30,14.0,503.0,0,Active,2023-01,2023-02,2023.0,0,20230131,20230214,20240701,20260630
385,M00385,EG623813968,Coral Services,EG,SME,Professional Services,POS Acceptance,POS Terminal,T+1,Nadia Fouad,2023-02-01,2023-02-23,2024-07-01,0,2026-06-30,22.0,494.0,0,Active,2023-02,2023-02,2023.0,0,20230201,20230223,20240701,20260630
386,M00386,SA851607798,Zenith Cafe,SA,Enterprise,Food & Beverage,POS Acceptance,POS Terminal,T+2,Turki Al-Shammari,2023-02-05,2023-02-22,2024-07-01,0,2026-06-30,17.0,495.0,0,Active,2023-02,2023-02,2023.0,0,20230205,20230222,20240701,20260630
387,M00387,SA589749602,Amber Online,SA,Online,E-commerce,Online Checkout,Hosted Checkout,T+2,Omar Al-Anazi,2023-02-06,2023-03-16,2024-07-01,0,2026-06-30,38.0,473.0,0,Active,2023-02,2023-03,2023.0,0,20230206,20230316,20240701,20260630
388,M00388,AE307567415,Palm Online,AE,Enterprise,E-commerce,Online Checkout,Direct API,T+2,Layla Haddad,2023-02-08,2023-04-24,2024-07-01,0,2026-06-30,75.0,434.0,0,Active,2023-02,2023-04,2023.0,0,20230208,20230424,20240701,20260630
389,M00389,AE779121586,Swift Cargo,AE,B2B,Logistics,Payment Links,Payment Links,T+1,Yousef Al-Marri,2023-02-09,2023-02-12,,0,,3.0,,0,Live - never transacted,2023-02,2023-02,2023.0,0,20230209,20230212,,
390,M00390,OM526413827,Amber Stores,OM,SME,Retail,POS Acceptance,POS Terminal,T+2,Salim Al-Harthy,2023-02-21,2023-03-17,2024-07-02,0,2026-06-30,24.0,473.0,0,Active,2023-02,2023-03,2023.0,0,20230221,20230317,20240702,20260630
391,M00391,EG167120747,Zenith Schools,EG,SME,Education,POS Acceptance,POS Terminal,Instant,Mai Ragab,2023-02-22,2023-03-18,2024-07-01,0,2026-06-30,24.0,471.0,0,Active,2023-02,2023-03,2023.0,0,20230222,20230318,20240701,20260630
392,M00392,EG235283002,Prime Legal,EG,B2B,Professional Services,B2B Collections,Direct API,Weekly,Karim Ezzat,2023-02-25,2023-06-25,2024-07-02,0,2026-06-30,120.0,373.0,0,Active,2023-02,2023-06,2023.0,0,20230225,20230625,20240702,20260630
393,M00393,EG325044783,Zenith Market,EG,SME,Retail,POS Acceptance,POS Terminal,T+2,Nadia Fouad,2023-02-26,2023-03-12,2024-07-01,0,2026-06-30,14.0,477.0,0,Active,2023-02,2023-03,2023.0,0,20230226,20230312,20240701,20260630
394,M00394,AE172124002,Nova Clinics,AE,SME,Healthcare,Payment Links,Payment Links,T+1,Layla Haddad,2023-02-26,2023-03-02,2024-07-02,0,2026-06-30,4.0,488.0,0,Active,2023-02,2023-03,2023.0,0,20230226,20230302,20240702,20260630
395,M00395,EG643904514,Golden Roastery,EG,Online,Food & Beverage,Online Checkout,Direct API,T+2,Hany Soliman,2023-03-02,2023-04-02,2024-07-01,0,2025-02-28,31.0,456.0,0,Churned,2023-03,2023-04,2023.0,0,20230302,20230402,20240701,20250228
396,M00396,EG389262771,Cedar Roastery,EG,Online,Food & Beverage,Online Checkout,Direct API,T+2,Mai Ragab,2023-03-04,2023-05-07,2024-07-01,0,2026-06-30,64.0,421.0,0,Active,2023-03,2023-05,2023.0,0,20230304,20230507,20240701,20260630
397,M00397,EG763647415,Cedar Travel,EG,Online,Travel & Hospitality,Online Checkout,Direct API,T+1,Nadia Fouad,2023-03-06,2023-04-25,2024-07-01,0,2026-06-30,50.0,433.0,0,Active,2023-03,2023-04,2023.0,0,20230306,20230425,20240701,20260630
398,M00398,EG204164575,Silver Roastery,EG,Online,Food & Beverage,Subscriptions,Direct API,Instant,Karim Ezzat,2023-03-10,2023-04-22,2024-07-01,0,2026-06-30,43.0,436.0,0,Active,2023-03,2023-04,2023.0,0,20230310,20230422,20240701,20260630
399,M00399,EG518450463,Pearl Stores,EG,SME,Retail,Online Checkout,Direct API,T+2,Karim Ezzat,2023-03-12,2023-05-22,2024-07-02,0,2026-06-30,71.0,407.0,0,Active,2023-03,2023-05,2023.0,0,20230312,20230522,20240702,20260630
400,M00400,SA306273888,Golden Stores,SA,SME,Retail,Online Checkout,E-commerce Plugin,T+2,Omar Al-Anazi,2023-03-16,2023-03-25,2024-07-02,0,2026-06-30,9.0,465.0,0,Active,2023-03,2023-03,2023.0,0,20230316,20230325,20240702,20260630
